,Revenue,COGS,Gross Profit,SG&A,Operating Income,Net Income,EPS,Shares,Cash & Equivalents,Current Assets,Long Term Assets,Total Assets,Current Debt,Current Liabilities,Long Term Debt,Long Term Liabilities,Total Liabilities,Shareholders Equity,Depreciation,Operating Cash Flow,Capital Expenditure,Investing cash flow,Dividends,Financing cash flow,Price
2013-03-31,24578000000.0,4330000000.0,20248000000.0,14747000000.0,5501000000.0,3804000000.0,1.23,3040100000.0,753124000000.0001,1400996000000.0,480738000000.0001,1881734000000.0,0.0,1324234000000.0,234326000000.0,302862000000.0,1686395000000.0,195339000000.0,807000000.0,25021000000.0,-594000000.0,-28266000000.0,-34000000.0,-1460000000.0,44.24
2013-06-30,24646000000.0,4158000000.0,20488000000.0,14173000000.0,6315000000.0,4173000000.0,1.38,3040700000.0,758948000000.0001,1414593000000.0,469395000000.0001,1883988000000.0,0.0,1338508000000.0,220959000000.0,285949000000.0,1686162000000.0,197826000000.0,818000000.0,20044000000.0,-586000000.0,-26928000000.0,-40000000.0,7482000000.0,47.97
2013-09-30,21856000000.0,3952000000.0,17904000000.0,13638000000.0,4266000000.0,3117000000.0,1.01,3034300000.0,770870000000.0001,1432792000000.0,466719000000.0001,1899511000000.0,0.0,1352799000000.0,221593000000.0,286981000000.0,1696772000000.0,202739000000.0,1430000000.0,14244000000.0,-714000000.0,-23373000000.0,-140000000.0,11035000000.0,48.51
2013-12-31,21821000000.0,3737000000.0,18084000000.0,14364000000.0,3720000000.0,2371000000.0,0.85,3035800000.0,741855000000.0001,1413353000000.0,467029000000.0001,1880382000000.0,0.0,1339491000000.0,221116000000.0,281051000000.0,1674249000000.0,206133000000.0,388000000.0,3935000000.0,-880000000.0,-12771000000.0,-100000000.0,6037000000.0,52.11
2014-03-31,23797000000.0,3591000000.0,20206000000.0,14123000000.0,6083000000.0,3820000000.0,1.23,3037400000.0,745978000000.0001,1423760000000.0,470976000000.0001,1894736000000.0,0.0,1339882000000.0,222747000000.0,285205000000.0,1684494000000.0,210242000000.0,843000000.0,29598000000.0,-766000000.0,-11396000000.0,-154000000.0,-14560000000.0,47.6
2014-06-30,23040000000.0,3615000000.0,19425000000.0,17251000000.0,2174000000.0,81000000.0,0.06,3033800000.0,730214000000.0001,1421692000000.0,488023000000.0001,1909715000000.0,0.0,1332541000000.0,226984000000.0,301752000000.0,1696616000000.0,213099000000.0,896000000.0,-3635000000.0,-1210000000.0,7908000000.0,-130000000.0,-2456000000.0,47.1
2014-09-30,23014000000.0,3325000000.0,19689000000.0,14705000000.0,4984000000.0,2713000000.0,1.07,3029500000.0,715328000000.0001,1391537000000.0,491312000000.0001,1882849000000.0,0.0,1320497000000.0,223842000000.0,289033000000.0,1668958000000.0,213891000000.0,934000000.0,10065000000.0,-38000000.0,15367000000.0,-159000000.0,-23469000000.0,51.82
2014-12-31,21058000000.0,3159000000.0,17899000000.0,16439000000.0,1460000000.0,74000000.0,0.06,3031600000.0,699553000000.0001,1356613000000.0,485568000000.0001,1842181000000.0,0.0,1270141000000.0,223080000000.0,308164000000.0,1630485000000.0,211696000000.0,1488000000.0,10315000000.0,-749000000.0,16703000000.0,-190000000.0,-29785000000.0,54.11
2015-03-31,22764000000.0,3028000000.0,19736000000.0,12799000000.0,6937000000.0,4642000000.0,1.51,3034200000.0,697774000000.0001,1339867000000.0,491934000000.0001,1831801000000.0,0.0,1256861000000.0,210522000000.0,300665000000.0,1615778000000.0,216023000000.0,885000000.0,2093000000.0,-605000000.0,7595000000.0,-159000000.0,-19852000000.0,51.52
2015-06-30,22521000000.0,3051000000.0,19470000000.0,12576000000.0,6894000000.0,4580000000.0,1.51,3020000000.0,670349000000.0001,1332313000000.0,497057000000.0001,1829370000000.0,0.0,1247251000000.0,211845000000.0,306427000000.0,1608545000000.0,220825000000.0,882000000.0,16253000000.0,-538000000.0,-16207000000.0,-355000000.0,1526000000.0,55.24
2015-09-30,21633000000.0,2941000000.0,18692000000.0,12505000000.0,6187000000.0,4061000000.0,1.3599999999999999,2993300000.0,658302000000.0001,1304995000000.0,503361000000.0001,1808356000000.0,0.0,1221407000000.0,213533000000.0,305255000000.0,1586219000000.0,222137000000.0,865000000.0,23018000000.0,-858000000.0,-8413000000.0,-324000000.0,-15644000000.0,49.61
2015-12-31,21357000000.0,2901000000.0,18456000000.0,13648000000.0,4808000000.0,2966000000.0,1.02,3004000000.0,593987000000.0001,1226661000000.0,504549000000.0001,1731210000000.0,0.0,1192974000000.0,201275000000.0,261422000000.0,1508118000000.0,223092000000.0,874000000.0,-1627000000.0,-620000000.0,31908000000.0,-415000000.0,-30803000000.0,51.75
2016-03-31,20495000000.0,2940000000.0,17555000000.0,12568000000.0,4987000000.0,3251000000.0,1.1,2943000000.0,657129000000.0001,1298502000000.0,502465000000.0001,1800967000000.0,0.0,1248838000000.0,207835000000.0,265111000000.0,1572206000000.0,228761000000.0,908000000.0,-538000000.0,-472000000.0,-37190000000.0,-359000000.0,38878000000.0,41.75
2016-06-30,20668000000.0,3120000000.0,17548000000.0,11778000000.0,5770000000.0,3623000000.0,1.24,2915800000.0,650580000000.0001,1308642000000.0,510129000000.0001,1818771000000.0,0.0,1250568000000.0,207448000000.0,273128000000.0,1585750000000.0,233021000000.0,868000000.0,21605000000.0,-515000000.0,-20323000000.0,-469000000.0,-1068000000.0,42.39
2016-09-30,20934000000.0,3174000000.0,17760000000.0,12140000000.0,5620000000.0,3562000000.0,1.24,2879900000.0,655387000000.0001,1317495000000.0,500622000000.0001,1818117000000.0,0.0,1254552000000.0,209051000000.0,268954000000.0,1585427000000.0,232690000000.0,938000000.0,7267000000.0,-638000000.0,-14103000000.0,-689000000.0,8135000000.0,47.23
2016-12-31,21212000000.0,3278000000.0,17934000000.0,12834000000.0,5100000000.0,3204000000.0,1.1400000000000001,2888100000.0,641232000000.0001,1282428000000.0,509649000000.0001,1792077000000.0,0.0,1240973000000.0,206178000000.0,267809000000.0,1565934000000.0,226143000000.0,1006000000.0,25399000000.0,-464000000.0,17481000000.0,-770000000.0,-17653000000.0,59.43
