,Revenue,COGS,Gross Profit,SG&A,Operating Income,Net Income,EPS,Shares,Cash & Equivalents,Current Assets,Long Term Assets,Total Assets,Current Debt,Current Liabilities,Long Term Debt,Long Term Liabilities,Total Liabilities,Shareholders Equity,Depreciation,Operating Cash Flow,Capital Expenditure,Investing cash flow,Dividends,Financing cash flow,Price
2016-03-31,2737000000.0,192000000.0,2545000000.0,1674000000.0,839000000.0,527000000.0,0.67,781193000.0,3444000000.0,138627000000.0,73778000000.0,212405000000.0,0.0,161343000000.0,22823000000.0,22823000000.0,184166000000.0,28239000000.0,127000000.0,-130000000.0,0.0,-1781000000.0,-211000000.0,978000000.0,33.27
2016-06-30,2935000000.0,188000000.0,2747000000.0,1774000000.0,931000000.0,541000000.0,0.67,814261000.0,3459000000.0,146663000000.0,75196000000.0,221859000000.0,0.0,167681000000.0,24435000000.0,24435000000.0,192116000000.0,29743000000.0,142000000.0,991000000.0,0.0,-273000000.0,-228000000.0,-883000000.0,35.61
2016-09-30,2959000000.0,185000000.0,2774000000.0,1778000000.0,958000000.0,599000000.0,0.74,812521000.0,3626000000.0,147227000000.0,75395000000.0,222622000000.0,0.0,169755000000.0,22776000000.0,22776000000.0,192531000000.0,30091000000.0,141000000.0,-224000000.0,0.0,-653000000.0,-243000000.0,1236000000.0,37.72
2016-12-31,2907000000.0,180000000.0,2727000000.0,1746000000.0,943000000.0,592000000.0,0.73,804680000.0,4424000000.0,147973000000.0,71303000000.0,219276000000.0,0.0,167385000000.0,21965000000.0,21965000000.0,189350000000.0,29926000000.0,145000000.0,2478000000.0,0.0,1731000000.0,-243000000.0,-3213000000.0,47.02
2017-03-31,2946000000.0,166000000.0,2780000000.0,2176000000.0,566000000.0,378000000.0,0.47000000000000003,809903000.0,4480000000.0,146889000000.0,73612000000.0,220501000000.0,0.0,168841000000.0,21635000000.0,21635000000.0,190476000000.0,30025000000.0,137000000.0,158000000.0,0.0,-747000000.0,-243000000.0,645000000.0,44.7
2017-06-30,3044000000.0,189000000.0,2855000000.0,1831000000.0,988000000.0,631000000.0,0.78,808980000.0,3428000000.0,147059000000.0,74133000000.0,221192000000.0,0.0,169105000000.0,21738000000.0,21738000000.0,190843000000.0,30349000000.0,137000000.0,1330000000.0,0.0,-1879000000.0,-242000000.0,-503000000.0,45.41
2017-09-30,3043000000.0,230000000.0,2813000000.0,1790000000.0,989000000.0,597000000.0,0.75,794558000.0,3127000000.0,145660000000.0,74680000000.0,220340000000.0,0.0,169624000000.0,20863000000.0,20863000000.0,190487000000.0,29853000000.0,139000000.0,1471000000.0,0.0,-576000000.0,-262000000.0,-1196000000.0,46.94
2017-12-31,3123000000.0,254000000.0,2869000000.0,1817000000.0,898000000.0,614000000.0,0.78,799217000.0,3083000000.0,146393000000.0,75249000000.0,221642000000.0,0.0,168299000000.0,23648000000.0,23648000000.0,191947000000.0,29695000000.0,137000000.0,1676000000.0,0.0,-2208000000.0,-258000000.0,505000000.0,49.72
2018-03-31,3101000000.0,288000000.0,2813000000.0,1775000000.0,1005000000.0,745000000.0,0.96,779617000.0,3111000000.0,145819000000.0,74910000000.0,220729000000.0,0.0,167657000000.0,23410000000.0,23410000000.0,191067000000.0,29662000000.0,138000000.0,308000000.0,0.0,203000000.0,-292000000.0,-483000000.0,52.04
2018-06-30,3216000000.0,337000000.0,2879000000.0,1800000000.0,1048000000.0,775000000.0,1.0,775836000.0,3053000000.0,149321000000.0,73360000000.0,222681000000.0,0.0,168768000000.0,24081000000.0,24081000000.0,192849000000.0,29832000000.0,136000000.0,1119000000.0,0.0,-1766000000.0,-290000000.0,589000000.0,50.44
2018-09-30,3308000000.0,382000000.0,2926000000.0,1826000000.0,1067000000.0,789000000.0,1.02,771562000.0,3153000000.0,149327000000.0,73558000000.0,222885000000.0,0.0,169642000000.0,23236000000.0,23236000000.0,192878000000.0,30007000000.0,139000000.0,1551000000.0,0.0,-1170000000.0,-313000000.0,-281000000.0,48.54
2018-12-31,3371000000.0,431000000.0,2940000000.0,1700000000.0,1086000000.0,754000000.0,0.99,772963000.0,4378000000.0,152821000000.0,72876000000.0,225697000000.0,0.0,166377000000.0,23709000000.0,29142000000.0,195519000000.0,30178000000.0,142000000.0,1371000000.0,-363000000.0,-2230000000.0,-309000000.0,1677000000.0,43.32
