,Revenue,COGS,Gross Profit,SG&A,Operating Income,Net Income,EPS,Shares,Cash & Equivalents,Current Assets,Long Term Assets,Total Assets,Current Debt,Current Liabilities,Long Term Debt,Long Term Liabilities,Total Liabilities,Shareholders Equity,Depreciation,Operating Cash Flow,Capital Expenditure,Investing cash flow,Dividends,Financing cash flow,Price
2015-09-30,1739000000.0,125000000.0,1614000000.0,1099000000.0,515000000.0,362000000.0,0.46,795792800.0,4823000000.0,98130000000.0,43788000000.0,141918000000.0,0.0,107919000000.0,15527000000.0,18141000000.0,126060000000.0,15858000000.0,112000000.0,567000000.0,-61000000.0,-1051000000.0,-106000000.0,154000000.0,18.91
2015-12-31,2133000000.0,131000000.0,2002000000.0,1054000000.0,948000000.0,628000000.0,0.8,798628200.0,5597000000.0,97810000000.0,43238000000.0,141048000000.0,0.0,107027000000.0,15810000000.0,18151000000.0,125178000000.0,15870000000.0,108000000.0,901000000.0,-78000000.0,239000000.0,-103000000.0,-1055000000.0,20.1
2016-03-31,1675000000.0,135000000.0,1540000000.0,1105000000.0,435000000.0,308000000.0,0.4,773564100.0,4481000000.0,97594000000.0,44836000000.0,142430000000.0,0.0,108143000000.0,15305000000.0,17932000000.0,126075000000.0,16355000000.0,110000000.0,395000000.0,-76000000.0,-1184000000.0,-102000000.0,547000000.0,16.69
2016-06-30,1645000000.0,144000000.0,1501000000.0,1074000000.0,427000000.0,305000000.0,0.4,759105400.0,4578000000.0,98065000000.0,45560000000.0,143625000000.0,0.0,108145000000.0,16231000000.0,18726000000.0,126871000000.0,16754000000.0,118000000.0,307000000.0,-78000000.0,-1080000000.0,-100000000.0,834000000.0,17.59
2016-09-30,1897000000.0,150000000.0,1747000000.0,1053000000.0,694000000.0,501000000.0,0.66,750886000.0,5590000000.0,98529000000.0,44750000000.0,143279000000.0,0.0,107069000000.0,16890000000.0,19406000000.0,126475000000.0,16804000000.0,113000000.0,498000000.0,-58000000.0,57000000.0,-101000000.0,-750000000.0,20.46
2016-12-31,1672000000.0,149000000.0,1523000000.0,871000000.0,652000000.0,358000000.0,0.49,757432300.0,5556000000.0,97152000000.0,45025000000.0,142177000000.0,0.0,109288000000.0,14388000000.0,16657000000.0,125945000000.0,16232000000.0,112000000.0,891000000.0,-18000000.0,-657000000.0,-99000000.0,-6000000.0,26.97
2017-03-31,1609000000.0,153000000.0,1456000000.0,1060000000.0,396000000.0,290000000.0,0.38,747668000.0,4538000000.0,95544000000.0,44656000000.0,140200000000.0,0.0,107981000000.0,13658000000.0,15762000000.0,123743000000.0,16457000000.0,89000000.0,530000000.0,-52000000.0,1313000000.0,-106000000.0,-2030000000.0,25.4
2017-06-30,1670000000.0,167000000.0,1503000000.0,1009000000.0,494000000.0,340000000.0,0.46,741400700.0,5208000000.0,96194000000.0,44873000000.0,141067000000.0,0.0,109003000000.0,13456000000.0,15618000000.0,124621000000.0,16446000000.0,81000000.0,112000000.0,-84000000.0,-463000000.0,-129000000.0,349000000.0,25.96
2017-09-30,2713000000.0,182000000.0,2531000000.0,1042000000.0,1489000000.0,999000000.0,1.37,721280000.0,6353000000.0,97742000000.0,44522000000.0,142264000000.0,0.0,109329000000.0,14039000000.0,16555000000.0,125884000000.0,16380000000.0,85000000.0,586000000.0,0.0,64000000.0,-104000000.0,-648000000.0,27.98
2017-12-31,1721000000.0,189000000.0,1532000000.0,932000000.0,600000000.0,476000000.0,0.68,728289200.0,5759000000.0,97025000000.0,45056000000.0,142081000000.0,0.0,108813000000.0,14904000000.0,17048000000.0,125861000000.0,16220000000.0,86000000.0,252000000.0,-55000000.0,-486000000.0,-91000000.0,543000000.0,30.34
