,Revenue,COGS,Gross Profit,SG&A,Operating Income,Net Income,EPS,Shares,Cash & Equivalents,Current Assets,Long Term Assets,Total Assets,Current Debt,Current Liabilities,Long Term Debt,Long Term Liabilities,Total Liabilities,Shareholders Equity,Depreciation,Operating Cash Flow,Capital Expenditure,Investing cash flow,Dividends,Financing cash flow,Price
2019-09-30,3538000000.0,638000000.0,2900000000.0,1906000000.0,994000000.0,749000000.0,2.36,317000000.0,6112000000.0,95306000000.0,15480000000.0,110786000000.0,0.0,74615000000.0,24454000000.0,24454000000.0,99069000000.0,11717000000.0,3000000.0,819000000.0,-61000000.0,-6030000000.0,-141000000.0,-30000000.0,81.09
2019-12-31,3559000000.0,615000000.0,2944000000.0,2020000000.0,924000000.0,707000000.0,2.25,320000000.0,6964000000.0,99475000000.0,14521000000.0,113996000000.0,5247000000.0,76436000000.0,25701000000.0,25701000000.0,102137000000.0,11859000000.0,11000000.0,1464000000.0,-72000000.0,-3055000000.0,-153000000.0,2443000000.0,84.82
2020-03-31,3472000000.0,584000000.0,2888000000.0,2966000000.0,-78000000.0,-78000000.0,-0.25,308000000.0,11211000000.0,97261000000.0,15396000000.0,112657000000.0,4759000000.0,76894000000.0,26098000000.0,26098000000.0,102992000000.0,9665000000.0,37000000.0,1680000000.0,-59000000.0,2397000000.0,-138000000.0,170000000.0,35.67
2020-06-30,3144000000.0,482000000.0,2662000000.0,3123000000.0,-461000000.0,-369000000.0,-1.2,306000000.0,15167000000.0,95910000000.0,17882000000.0,113792000000.0,1854000000.0,80955000000.0,23194000000.0,23194000000.0,104149000000.0,9643000000.0,44000000.0,1587000000.0,-94000000.0,996000000.0,-151000000.0,1373000000.0,50.09
2020-09-30,3130000000.0,416000000.0,2714000000.0,1755000000.0,959000000.0,751000000.0,2.45,306000000.0,10089000000.0,90523000000.0,33826000000.0,124349000000.0,11250000000.0,92256000000.0,21841000000.0,21841000000.0,114097000000.0,10252000000.0,36000000.0,1296000000.0,-53000000.0,-5575000000.0,-135000000.0,-799000000.0,57.78
2020-12-31,3207000000.0,383000000.0,2824000000.0,1809000000.0,1015000000.0,800000000.0,2.59,307000000.0,13589000000.0,95812000000.0,17077000000.0,112889000000.0,4217000000.0,80764000000.0,21241000000.0,21241000000.0,102005000000.0,10884000000.0,48000000.0,1633000000.0,-55000000.0,3696000000.0,-152000000.0,-1829000000.0,90.53
2021-03-31,3111000000.0,316000000.0,2795000000.0,716000000.0,2079000000.0,1546000000.0,5.04,307000000.0,20674000000.0,99674000000.0,14197000000.0,113871000000.0,4195000000.0,80706000000.0,21011000000.0,21011000000.0,101717000000.0,12154000000.0,45000000.0,1508000000.0,-41000000.0,6188000000.0,-159000000.0,-611000000.0,94.99
2021-06-30,3869000000.0,290000000.0,3579000000.0,1357000000.0,2222000000.0,1688000000.0,5.5600000000000005,304000000.0,16368000000.0,97016000000.0,13969000000.0,110985000000.0,5126000000.0,78464000000.0,19350000000.0,19350000000.0,97814000000.0,13171000000.0,59000000.0,1548000000.0,-56000000.0,-1247000000.0,-151000000.0,-4607000000.0,118.29
2021-09-30,3046000000.0,269000000.0,2777000000.0,1375000000.0,1402000000.0,1055000000.0,3.54,298000000.0,12748000000.0,95429000000.0,13115000000.0,108544000000.0,0.0,76765000000.0,18516000000.0,18516000000.0,95281000000.0,13263000000.0,66000000.0,1621000000.0,-49000000.0,-1510000000.0,-164000000.0,-3731000000.0,122.85
2021-12-31,3195000000.0,259000000.0,2936000000.0,1575000000.0,1361000000.0,1062000000.0,3.64,300000000.0,11332000000.0,98194000000.0,12048000000.0,110242000000.0,6935000000.0,78357000000.0,18477000000.0,18477000000.0,96834000000.0,13408000000.0,66000000.0,1342000000.0,-48000000.0,-3391000000.0,-162000000.0,633000000.0,115.56
2022-03-31,3159000000.0,257000000.0,2902000000.0,1284000000.0,1618000000.0,1205000000.0,4.23,285000000.0,9643000000.0,96467000000.0,10945000000.0,107412000000.0,2638000000.0,76847000000.0,17132000000.0,17132000000.0,93979000000.0,13433000000.0,63000000.0,1734000000.0,-51000000.0,661000000.0,-160000000.0,-4084000000.0,110.19
2022-06-30,3529000000.0,305000000.0,3224000000.0,1772000000.0,1452000000.0,1105000000.0,3.96,279000000.0,11471000000.0,104015000000.0,10585000000.0,114600000000.0,4122000000.0,82651000000.0,18185000000.0,18185000000.0,100836000000.0,13764000000.0,54000000.0,1612000000.0,-48000000.0,-5794000000.0,-183000000.0,6010000000.0,94.58
2022-09-30,3993000000.0,514000000.0,3479000000.0,2161000000.0,1318000000.0,967000000.0,3.54,273000000.0,11870000000.0,109717000000.0,12169000000.0,121886000000.0,2331000000.0,87423000000.0,20177000000.0,20177000000.0,107600000000.0,14286000000.0,46000000.0,1619000000.0,-79000000.0,-7490000000.0,-181000000.0,6270000000.0,90.92
2022-12-31,4521000000.0,789000000.0,3732000000.0,2378000000.0,1354000000.0,1027000000.0,0.0,272000000.0,21105000000.0,125851000000.0,5777000000.0,131628000000.0,0.0,117038000000.0,0.0,0.0,117038000000.0,14590000000.0,0.0,0.0,0.0,0.0,524000000.0,0.0,97.83
