,Revenue,COGS,Gross Profit,SG&A,Operating Income,Net Income,EPS,EBITDA,EBIT,Shares,Cash & Equivalents,Receivables,Current Assets,Long Term Assets,Total Assets,Current Debt,Current Liabilities,Long Term Debt,Long Term Liabilities,Total Liabilities,Shareholders Equity,Depreciation,Operating Cash Flow,Capital Expenditure,Investing cash flow,Dividends,Financing cash flow,Price
2013-02-28,213083000.0,75842000.0,137241000.0,81077000.0,56164000.0,44539000.0,1.0,65257000.0,56164000.0,43813000.0,166141000.0,85763000.0,284561000.0,385417000.0,669978000.0,0.0,94813000.0,0.0,27985000.0,122798000.0,547180000.0,9093000.0,46402000.0,-2987000.0,-3995000.0,-13649000.0,-100376000.0,97.29
2013-05-31,214613000.0,76721000.0,137892000.0,66255000.0,71637000.0,53367000.0,1.2,80568000.0,71637000.0,43954000.0,257418000.0,69143000.0,360088000.0,375242000.0,735330000.0,0.0,105146000.0,0.0,26895000.0,132041000.0,603289000.0,8931000.0,96589000.0,-4204000.0,-4512000.0,-13413000.0,2224000.0,98.19
2013-08-31,219331000.0,80230000.0,139101000.0,68568000.0,70533000.0,50962000.0,1.16,79371000.0,70533000.0,43890000.0,209352000.0,73290000.0,318034000.0,372163000.0,690197000.0,0.0,118253000.0,0.0,30165000.0,148418000.0,541779000.0,8838000.0,76182000.0,-5229000.0,-5513000.0,-15309000.0,-115518000.0,102.35
2013-11-30,222975000.0,83250000.0,139725000.0,64985000.0,74740000.0,52178000.0,1.19,83503000.0,74740000.0,43134000.0,187777000.0,76348000.0,280969000.0,390189000.0,671158000.0,0.0,97713000.0,0.0,26823000.0,124536000.0,546622000.0,8763000.0,58139000.0,-5438000.0,-21027000.0,-15064000.0,-63498000.0,113.0
2014-02-28,226934000.0,87254000.0,139680000.0,64626000.0,75054000.0,52426000.0,1.22,83733000.0,75054000.0,42547000.0,102975000.0,97564000.0,232036000.0,421929000.0,653965000.0,0.0,109290000.0,0.0,27021000.0,136311000.0,517654000.0,8679000.0,40588000.0,-2594000.0,-34791000.0,-14947000.0,-90832000.0,105.29
2014-05-31,231761000.0,90661000.0,141100000.0,68063000.0,73037000.0,51532000.0,1.21,81447000.0,73037000.0,42166000.0,134075000.0,86069000.0,240103000.0,419533000.0,659636000.0,0.0,119197000.0,0.0,25171000.0,144368000.0,515268000.0,8410000.0,94995000.0,-3672000.0,-3706000.0,-14725000.0,-61946000.0,107.14
2014-08-31,238665000.0,92521000.0,146144000.0,66756000.0,79388100.0,55407000.0,1.31,87971100.0,79388100.0,42436000.0,136386000.0,90354000.0,249775000.0,413437000.0,663212000.0,0.0,127291000.0,0.0,24839000.0,152130000.0,511082000.0,8583000.0,71301000.0,-6039000.0,-11184000.0,-16271000.0,-60453000.0,127.4
2014-11-30,242676000.0,97543000.0,145133000.0,64873000.0,80260000.0,55860000.0,1.32,88476000.0,80260000.0,41683000.0,139962000.0,88453000.0,245732000.0,400747000.0,646479000.0,0.0,120567000.0,0.0,24279000.0,144846000.0,501633000.0,8216000.0,71168000.0,-4814000.0,-9716000.0,-16184000.0,-56884000.0,137.06
2015-02-28,247792000.0,99516000.0,148276000.0,67628000.0,80648000.0,61598000.0,1.46,88654000.0,80648000.0,41630000.0,147405000.0,100038000.0,281925000.0,427647000.0,709572000.0,0.0,121697000.0,35000000.0,58791000.0,180488000.0,529084000.0,8006000.0,49572000.0,-6950000.0,-37083000.0,-16102000.0,-615000.0,155.55
2015-05-31,254522000.0,100686000.0,153836000.0,68480000.0,85356000.0,61409000.0,1.45,93363000.0,85356000.0,41628000.0,182915000.0,91860000.0,304214000.0,423862000.0,728076000.0,0.0,134852000.0,35000000.0,60849000.0,195701000.0,532375000.0,8007000.0,102102000.0,-3627000.0,-7050000.0,-16118000.0,-57715000.0,165.17
2015-08-31,261778000.0,107594000.0,154184000.0,68530000.0,85654000.0,62184000.0,1.48,92774000.0,85654000.0,41572000.0,182411000.0,95064000.0,304174000.0,432497000.0,736671000.0,0.0,139780000.0,35000000.0,65307000.0,205087000.0,531584000.0,7120000.0,83600000.0,-10291000.0,-11028000.0,-18147000.0,-72112000.0,157.92
