,Revenue,COGS,Gross Profit,SG&A,Operating Income,Net Income,EPS,Shares,Cash & Equivalents,Current Assets,Long Term Assets,Total Assets,Current Debt,Current Liabilities,Long Term Debt,Long Term Liabilities,Total Liabilities,Shareholders Equity,Depreciation,Operating Cash Flow,Capital Expenditure,Investing cash flow,Dividends,Financing cash flow,Price
2018-12-31,954000000.0,90000000.0,864000000.0,450000000.0,414000000.0,308000000.0,1.9100000000000001,168000000.0,4695000000.0,58298000000.0,12520000000.0,70818000000.0,0.0,56848000000.0,6463000000.0,6463000000.0,63311000000.0,7507000000.0,30000000.0,649000000.0,-25000000.0,-1183000000.0,-102000000.0,-744000000.0,68.69
2019-03-31,948000000.0,104000000.0,844000000.0,420000000.0,424000000.0,337000000.0,2.14,158000000.0,3617000000.0,58004000000.0,12686000000.0,70690000000.0,0.0,56433000000.0,6848000000.0,6848000000.0,63281000000.0,7409000000.0,29000000.0,40000000.0,-16000000.0,-239000000.0,-99000000.0,-881000000.0,73.32
2019-06-30,977000000.0,124000000.0,853000000.0,468000000.0,385000000.0,297000000.0,1.9500000000000002,152000000.0,3721000000.0,59729000000.0,12808000000.0,72537000000.0,0.0,58656000000.0,6558000000.0,6558000000.0,65214000000.0,7323000000.0,29000000.0,385000000.0,-13000000.0,-1582000000.0,-104000000.0,1297000000.0,72.64
2019-09-30,967000000.0,125000000.0,842000000.0,470000000.0,372000000.0,290000000.0,1.98,147000000.0,4263000000.0,59952000000.0,12896000000.0,72848000000.0,0.0,58337000000.0,7311000000.0,7311000000.0,65648000000.0,7200000000.0,28000000.0,444000000.0,-33000000.0,231000000.0,-100000000.0,-139000000.0,65.99
2019-12-31,925000000.0,115000000.0,810000000.0,453000000.0,357000000.0,271000000.0,1.87,150000000.0,5973000000.0,60547000000.0,12855000000.0,73402000000.0,805000000.0,58806000000.0,7269000000.0,7269000000.0,66075000000.0,7327000000.0,30000000.0,221000000.0,-24000000.0,1096000000.0,-99000000.0,384000000.0,71.75
2020-03-31,846000000.0,96000000.0,750000000.0,828000000.0,-78000000.0,-59000000.0,-0.46,141000000.0,4993000000.0,62842000000.0,13495000000.0,76337000000.0,2938000000.0,61501000000.0,7434000000.0,7434000000.0,68935000000.0,7402000000.0,27000000.0,699000000.0,-15000000.0,-3534000000.0,-95000000.0,1872000000.0,29.34
2020-06-30,758000000.0,40000000.0,718000000.0,572000000.0,146000000.0,117000000.0,0.81,139000000.0,13464000000.0,71188000000.0,13209000000.0,84397000000.0,752000000.0,70074000000.0,6521000000.0,6521000000.0,76595000000.0,7802000000.0,29000000.0,45000000.0,-14000000.0,190000000.0,-96000000.0,8221000000.0,38.1
2020-09-30,736000000.0,26000000.0,710000000.0,443000000.0,267000000.0,209000000.0,1.45,139000000.0,11301000000.0,68085000000.0,15546000000.0,83631000000.0,10000000.0,70003000000.0,5754000000.0,5754000000.0,75757000000.0,7874000000.0,33000000.0,-24000000.0,-22000000.0,-1286000000.0,-91000000.0,-860000000.0,38.25
2020-12-31,754000000.0,20000000.0,734000000.0,448000000.0,286000000.0,215000000.0,1.5,139000000.0,15939000000.0,72642000000.0,15487000000.0,88129000000.0,60000000.0,74351000000.0,5728000000.0,5728000000.0,80079000000.0,8050000000.0,34000000.0,208000000.0,-28000000.0,28000000.0,-93000000.0,4390000000.0,55.86
2021-03-31,729000000.0,16000000.0,713000000.0,265000000.0,448000000.0,343000000.0,2.46,140000000.0,15047000000.0,70240000000.0,16051000000.0,86291000000.0,0.0,75287000000.0,2852000000.0,2852000000.0,78139000000.0,8152000000.0,33000000.0,159000000.0,-18000000.0,1008000000.0,-95000000.0,-2063000000.0,71.74
2021-06-30,763000000.0,14000000.0,749000000.0,328000000.0,421000000.0,321000000.0,2.35,136000000.0,16684000000.0,72064000000.0,16291000000.0,88355000000.0,0.0,77570000000.0,2854000000.0,2854000000.0,80424000000.0,7931000000.0,34000000.0,-156000000.0,-17000000.0,681000000.0,-95000000.0,1105000000.0,71.34
2021-09-30,769000000.0,14000000.0,755000000.0,423000000.0,332000000.0,255000000.0,1.92,133000000.0,23776000000.0,77236000000.0,17293000000.0,94529000000.0,0.0,83889000000.0,2837000000.0,2837000000.0,86726000000.0,7803000000.0,35000000.0,202000000.0,-15000000.0,1481000000.0,-91000000.0,5405000000.0,80.5
2021-12-31,763000000.0,13000000.0,750000000.0,461000000.0,289000000.0,221000000.0,1.69,135000000.0,22876000000.0,77176000000.0,17440000000.0,94616000000.0,60000000.0,83923000000.0,2796000000.0,2796000000.0,86719000000.0,7897000000.0,33000000.0,429000000.0,-20000000.0,-1447000000.0,-88000000.0,108000000.0,87.0
2022-03-31,713000000.0,13000000.0,700000000.0,462000000.0,238000000.0,182000000.0,1.3900000000000001,131000000.0,13731000000.0,69911000000.0,19254000000.0,89165000000.0,0.0,79447000000.0,2682000000.0,2682000000.0,82129000000.0,7036000000.0,33000000.0,-710000000.0,-17000000.0,-3197000000.0,-89000000.0,-5222000000.0,90.43
2022-06-30,845000000.0,16000000.0,829000000.0,492000000.0,337000000.0,255000000.0,1.94,131000000.0,7693000000.0,65638000000.0,21251000000.0,86889000000.0,0.0,77824000000.0,2630000000.0,2630000000.0,80454000000.0,6435000000.0,31000000.0,358000000.0,-24000000.0,-5042000000.0,-89000000.0,-1333000000.0,73.38
2022-09-30,1028000000.0,43000000.0,985000000.0,530000000.0,455000000.0,343000000.0,2.63,131000000.0,6129000000.0,64279000000.0,19864000000.0,84143000000.0,508000000.0,76058000000.0,3016000000.0,3016000000.0,79074000000.0,5069000000.0,31000000.0,393000000.0,-17000000.0,-289000000.0,-88000000.0,-1667000000.0,71.1
2022-12-31,1154000000.0,134000000.0,1020000000.0,574000000.0,446000000.0,342000000.0,0.0,131034500.0,6439000000.0,65994000000.0,19412000000.0,85406000000.0,0.0,77201000000.0,3024000000.0,3024000000.0,80225000000.0,5181000000.0,0.0,0.0,0.0,0.0,266000000.0,0.0,66.85
