,Revenue,COGS,Gross Profit,SG&A,Operating Income,Net Income,EPS,Shares,Cash & Equivalents,Current Assets,Long Term Assets,Total Assets,Current Debt,Current Liabilities,Long Term Debt,Long Term Liabilities,Total Liabilities,Shareholders Equity,Depreciation,Operating Cash Flow,Capital Expenditure,Investing cash flow,Dividends,Financing cash flow,Price
2013-03-31,1412000000.0,113000000.0,1299000000.0,852000000.0,447000000.0,327000000.0,0.23,1413000000.0,5054000000.0,78689000000.0,41029000000.0,119718000000.0,0.0,95963000000.0,5847000000.0,8015000000.0,103978000000.0,15740000000.0,171000000.0,1130000000.0,-33000000.0,-579000000.0,-14000000.0,-1107000000.0,8.19
2013-06-30,1404000000.0,99000000.0,1305000000.0,915000000.0,390000000.0,259000000.0,0.18,1401000000.0,4382000000.0,78901000000.0,39806000000.0,118707000000.0,0.0,96331000000.0,4856000000.0,7047000000.0,103378000000.0,15329000000.0,171000000.0,1037000000.0,-38000000.0,-886000000.0,-42000000.0,-804000000.0,9.53
2013-09-30,1406000000.0,87000000.0,1319000000.0,902000000.0,417000000.0,285000000.0,0.21,1388000000.0,3978000000.0,79334000000.0,37530000000.0,116864000000.0,0.0,94094000000.0,4838000000.0,7281000000.0,101375000000.0,15489000000.0,155000000.0,979000000.0,-51000000.0,1071000000.0,-41000000.0,-2471000000.0,9.26
2013-12-31,1521000000.0,85000000.0,1436000000.0,1025000000.0,411000000.0,188000000.0,0.16,1395000000.0,5384000000.0,80020000000.0,37376000000.0,117396000000.0,0.0,94635000000.0,4830000000.0,6993000000.0,101628000000.0,15768000000.0,148000000.0,599000000.0,-64000000.0,323000000.0,-41000000.0,492000000.0,9.89
2014-03-31,1355000000.0,82000000.0,1273000000.0,819000000.0,454000000.0,307000000.0,0.23,1378000000.0,5313000000.0,80443000000.0,37490000000.0,117933000000.0,0.0,95374000000.0,4226000000.0,6427000000.0,101801000000.0,16132000000.0,122000000.0,421000000.0,-37000000.0,-580000000.0,-41000000.0,82000000.0,11.11
2014-06-30,1375000000.0,77000000.0,1298000000.0,855000000.0,443000000.0,288000000.0,0.21,1378000000.0,4919000000.0,81025000000.0,37694000000.0,118719000000.0,0.0,95640000000.0,3824000000.0,6050000000.0,101690000000.0,17029000000.0,126000000.0,322000000.0,-58000000.0,-972000000.0,-70000000.0,273000000.0,10.62
2014-09-30,1394000000.0,76000000.0,1318000000.0,850000000.0,468000000.0,300000000.0,0.22,1378000000.0,4886000000.0,81129000000.0,38097000000.0,119226000000.0,0.0,96023000000.0,3813000000.0,6043000000.0,102066000000.0,17160000000.0,143000000.0,775000000.0,-69000000.0,-1111000000.0,-69000000.0,300000000.0,10.04
2014-12-31,1368000000.0,74000000.0,1294000000.0,977000000.0,317000000.0,200000000.0,0.14,1375000000.0,4110000000.0,81165000000.0,38398000000.0,119563000000.0,0.0,96453000000.0,3462000000.0,6237000000.0,102690000000.0,16873000000.0,132000000.0,589000000.0,-78000000.0,-1118000000.0,-67000000.0,-250000000.0,10.56
2015-03-31,1356000000.0,71000000.0,1285000000.0,954000000.0,331000000.0,218000000.0,0.16,1346000000.0,6133000000.0,84082000000.0,38365000000.0,122447000000.0,0.0,99562000000.0,3208000000.0,5834000000.0,105396000000.0,17051000000.0,123000000.0,317000000.0,-51000000.0,-927000000.0,-67000000.0,2632000000.0,9.45
2015-06-30,1473000000.0,63000000.0,1410000000.0,997000000.0,413000000.0,269000000.0,0.2,1335000000.0,3865000000.0,83715000000.0,38140000000.0,121855000000.0,0.0,98921000000.0,3602000000.0,6035000000.0,104956000000.0,16899000000.0,129000000.0,350000000.0,-23000000.0,-2122000000.0,-80000000.0,-499000000.0,10.36
