"Sym","Issuer Name","Cl","CUSIP","Value ($000)","%","Shares","Principal","Option Type"
"WHR","WHIRLPOOL CORP","COM","963320106","10,239","0.1%","69,713","",""
"BRK-B","BERKSHIRE HATHAWAY INC DEL","CL B NEW","084670702","10,173","0.1%","77,044","",""
"DNR","DENBURY RES INC","COM NEW","247916208","10,147","0.1%","5,023,388","",""
"INTC","INTEL CORP","COM","458140100","9,784","0.1%","284,015","",""
"ANDV","TESORO CORP","COM","881609101","9,760","0.1%","92,623","",""
"TGT","TARGET CORP","COM","87612E106","9,637","0.1%","132,717","",""
"EMN","EASTMAN CHEM CO","COM","277432100","9,287","0.1%","137,569","",""
"","TYCO INTL PLC","SHS","G91442106","9,198","0.1%","288,419","",""
"ADBE","ADOBE SYS INC","COM","00724F101","9,157","0.1%","97,479","",""
"HST","HOST HOTELS & RESORTS INC","COM","44107P104","9,105","0.1%","593,516","",""
"BKNG","PRICELINE GRP INC","COM NEW","741503403","8,874","0.1%","6,960","",""
"IMO.TO","IMPERIAL OIL LTD","COM NEW","453038408","8,525","0.1%","262,700","",""
"AEM","AGNICO EAGLE MINES LTD","COM","008474108","8,509","0.1%","323,801","",""
"VIAC","CBS CORP NEW","CL B","124857202","8,506","0.1%","180,473","",""
"FE","FIRSTENERGY CORP","COM","337932107","8,342","0.1%","262,898","",""
"MRK","MERCK & CO INC NEW","COM","58933Y105","8,253","0.1%","156,246","",""
"MCK","MCKESSON CORP","COM","58155Q103","8,247","0.1%","41,813","",""
"CL","COLGATE PALMOLIVE CO","COM","194162103","8,175","0.1%","122,706","",""
"ESRX","EXPRESS SCRIPTS HLDG CO","COM","30219G108","8,143","0.1%","93,162","",""
"CVS","CVS HEALTH CORP","COM","126650100","8,128","0.1%","83,137","",""
"PBR","PETROLEO BRASILEIRO SA PETRO","SPONSORED ADR","71654V408","7,977","0.1%","1,855,200","",""
"FNV.TO","FRANCO NEVADA CORP","COM","351858105","7,794","0.1%","171,028","",""
"YUM","YUM BRANDS INC","COM","988498101","7,722","0.1%","105,715","",""
"BIIB","BIOGEN INC","COM","09062X103","7,691","0.1%","25,106","",""
"APC","ANADARKO PETE CORP","COM","032511107","7,671","0.1%","157,900","",""
"WPM","SILVER WHEATON CORP","COM","828336107","7,606","0.1%","612,392","",""
"LVLT","LEVEL 3 COMMUNICATIONS INC","COM NEW","52729N308","7,475","0.1%","137,500","",""
"PEG","PUBLIC SVC ENTERPRISE GROUP","COM","744573106","7,404","0.1%","191,358","",""
"CNQ.TO","CANADIAN NAT RES LTD","COM","136385101","7,401","0.1%","340,100","",""
"JNPR","JUNIPER NETWORKS INC","COM","48203R104","7,348","0.1%","266,238","",""
"IBM","INTERNATIONAL BUSINESS MACHS","COM","459200101","7,094","0.1%","51,551","",""
"SCCO","SOUTHERN COPPER CORP","COM","84265V105","7,081","0.1%","271,100","",""
"CHRW","C H ROBINSON WORLDWIDE INC","COM NEW","12541W209","7,025","0.1%","113,274","",""
"BFH","ALLIANCE DATA SYSTEMS CORP","COM","018581108","6,857","0.1%","24,794","",""
"CA","CA INC","COM","12673P105","6,548","0.1%","229,264","",""
"SBUX","STARBUCKS CORP","COM","855244109","6,548","0.1%","109,075","",""
"","CITRIX SYS INC","COM","177376100","6,228","0.1%","82,325","",""
"FTI","FMC TECHNOLOGIES INC","COM","30249U101","6,075","0.1%","209,423","",""
"","RANDGOLD RES LTD","ADR","752344309","6,075","0.1%","98,100","",""
"ABC","AMERISOURCEBERGEN CORP","COM","03073E105","6,065","0.1%","58,485","",""
"TXN","TEXAS INSTRS INC","COM","882508104","5,953","0.1%","108,608","",""
"MU","MICRON TECHNOLOGY INC","COM","595112103","5,876","0.1%","414,949","",""
"CAH","CARDINAL HEALTH INC","COM","14149Y108","5,743","0.1%","64,332","",""
"PXD","PIONEER NAT RES CO","COM","723787107","5,692","0.1%","45,400","",""
"ADM","ARCHER DANIELS MIDLAND CO","COM","039483102","5,671","0.1%","154,603","",""
"DHI","D R HORTON INC","COM","23331A109","5,655","0.1%","176,540","",""
"PCAR","PACCAR INC","COM","693718108","5,602","0.1%","118,189","",""
"PG","PROCTER & GAMBLE CO","COM","742718109","5,588","0.1%","70,373","",""
"FLR","FLUOR CORP NEW","COM","343412102","5,553","0.1%","117,602","",""
"AMZN","AMAZON COM INC","COM","023135106","5,546","0.1%","8,206","",""
"CPB","CAMPBELL SOUP CO","COM","134429109","5,541","0.1%","105,441","",""
"CNP","CENTERPOINT ENERGY INC","COM","15189T107","5,329","0.1%","290,261","",""
"APA","APACHE CORP","COM","037411105","5,167","0.1%","116,200","",""
"NUE","NUCOR CORP","COM","670346105","5,091","0.1%","126,318","",""
"VALE","VALE S A","ADR","91912E105","5,042","0.1%","1,532,600","",""
"BMY","BRISTOL MYERS SQUIBB CO","COM","110122108","4,873","0.1%","70,845","",""
"STJ","ST JUDE MED INC","COM","790849103","4,767","0.1%","77,167","",""
"MAS","MASCO CORP","COM","574599106","4,653","0.1%","164,422","",""
"ETN","EATON CORP PLC","SHS","G29183103","4,586","0.1%","88,131","",""
"DGX","QUEST DIAGNOSTICS INC","COM","74834L100","4,581","0.1%","64,399","",""
"ROK","ROCKWELL AUTOMATION INC","COM","773903109","4,557","0.1%","44,409","",""
"CRM","SALESFORCE COM INC","COM","79466L302","4,490","0.1%","57,265","",""
"UTHR","UNITED THERAPEUTICS CORP DEL","COM","91307C102","4,410","0.1%","28,161","",""
"NBL","NOBLE ENERGY INC","COM","655044105","4,332","0.1%","131,562","",""
"HES","HESS CORP","COM","42809H107","4,281","0.1%","88,300","",""
"PSX","PHILLIPS 66","COM","718546104","4,250","0.1%","51,950","",""
"GLW","CORNING INC","COM","219350105","4,243","0.1%","232,117","",""
"TOL","TOLL BROTHERS INC","COM","889478103","4,202","0.1%","126,174","",""
"MDT","MEDTRONIC PLC","SHS","G5960L103","4,091","0.1%","53,186","",""
"EA","ELECTRONIC ARTS INC","COM","285512109","4,077","0.1%","59,326","",""
"CSX","CSX CORP","COM","126408103","4,068","0.1%","156,757","",""
"DVN","DEVON ENERGY CORP NEW","COM","25179M103","4,026","0.1%","125,805","",""
"VAR","VARIAN MED SYS INC","COM","92220P105","4,020","0.1%","49,756","",""
"TWX","TIME WARNER INC","COM NEW","887317303","3,845","0.0%","59,449","",""
"CTSH","COGNIZANT TECHNOLOGY SOLUTIO","CL A","192446102","3,701","0.0%","61,668","",""
"CXO","CONCHO RES INC","COM","20605P101","3,640","0.0%","39,203","",""
"BA","BOEING CO","COM","097023105","3,637","0.0%","25,156","",""
"MMC","MARSH & MCLENNAN COS INC","COM","571748102","3,615","0.0%","65,190","",""
"HSY","HERSHEY CO","COM","427866108","3,462","0.0%","38,783","",""
"TXT","TEXTRON INC","COM","883203101","3,359","0.0%","79,969","",""
"CVE.TO","CENOVUS ENERGY INC","COM","15135U109","3,316","0.0%","263,200","",""
"MCHP","MICROCHIP TECHNOLOGY INC","COM","595017104","3,259","0.0%","70,033","",""
"ETR","ENTERGY CORP NEW","COM","29364G103","3,175","0.0%","46,439","",""
"LLTC","LINEAR TECHNOLOGY CORP","COM","535678106","3,092","0.0%","72,800","",""
"AU","ANGLOGOLD ASHANTI LTD","SPONSORED ADR","035128206","3,063","0.0%","431,378","",""
"RHT","RED HAT INC","COM","756577102","2,955","0.0%","35,690","",""
"LUV","SOUTHWEST AIRLS CO","COM","844741108","2,772","0.0%","64,366","",""
"K.TO","KINROSS GOLD CORP","COM NO PAR","496902404","2,730","0.0%","1,510,800","",""
"PPG","PPG INDS INC","COM","693506107","2,722","0.0%","27,542","",""
"RGLD","ROYAL GOLD INC","COM","780287108","2,684","0.0%","73,600","",""
"YRI.TO","YAMANA GOLD INC","COM","98462Y100","2,650","0.0%","1,424,468","",""
"","CONTINENTAL RESOURCES INC","COM","212015101","2,643","0.0%","115,000","",""
"MRO","MARATHON OIL CORP","COM","565849106","2,641","0.0%","209,800","",""
"LLY","LILLY ELI & CO","COM","532457108","2,567","0.0%","30,462","",""
"BWA","BORGWARNER INC","COM","099724106","2,531","0.0%","58,538","",""
"MHK","MOHAWK INDS INC","COM","608190104","2,476","0.0%","13,074","",""
"EQT","EQT CORP","COM","26884L109","2,431","0.0%","46,629","",""
"KEX","KIRBY CORP","COM","497266106","2,415","0.0%","45,892","",""
"NLY","ANNALY CAP MGMT INC","COM","035710409","2,411","0.0%","257,000","",""
"FCX","FREEPORT-MCMORAN INC","CL B","35671D857","2,392","0.0%","353,300","",""
"WELL","WELLTOWER INC","COM","95040Q104","2,372","0.0%","34,871","",""
"EGO","ELDORADO GOLD CORP NEW","COM","284902103","2,342","0.0%","793,500","",""
"","GENERAL GROWTH PPTYS INC NEW","COM","370023103","2,313","0.0%","85,000","",""
"SPG","SIMON PPTY GROUP INC NEW","COM","828806109","2,303","0.0%","11,842","",""
"PLD","PROLOGIS INC","COM","74340W103","2,298","0.0%","53,545","",""
"JLL","JONES LANG LASALLE INC","COM","48020Q107","2,261","0.0%","14,144","",""
"VNO","VORNADO RLTY TR","SH BEN INT","929042109","2,242","0.0%","22,430","",""
"LH","LABORATORY CORP AMER HLDGS","COM NEW","50540R409","2,229","0.0%","18,026","",""
"DVA","DAVITA HEALTHCARE PARTNERS I","COM","23918K108","2,227","0.0%","31,945","",""
"EL","LAUDER ESTEE COS INC","CL A","518439104","2,222","0.0%","25,234","",""
"CTRA","CABOT OIL & GAS CORP","COM","127097103","2,218","0.0%","125,400","",""
"PTR","PETROCHINA CO LTD","SPONSORED ADR","71646E100","2,204","0.0%","33,609","",""
"GFI","GOLD FIELDS LTD NEW","SPONSORED ADR","38059T106","2,162","0.0%","780,400","",""
"EQIX","EQUINIX INC","COM PAR $0.001","29444U700","2,128","0.0%","7,036","",""
"TFCFA","TWENTY FIRST CENTY FOX INC","CL A","90130A101","2,055","0.0%","75,649","",""
"BCR","BARD C R INC","COM","067383109","2,043","0.0%","10,786","",""
"WM","WASTE MGMT INC DEL","COM","94106L109","1,973","0.0%","36,963","",""
"CCI","CROWN CASTLE INTL CORP NEW","COM","22822V101","1,924","0.0%","22,257","",""
"CERN","CERNER CORP","COM","156782104","1,909","0.0%","31,722","",""
"SHW","SHERWIN WILLIAMS CO","COM","824348106","1,895","0.0%","7,300","",""
"GWW","GRAINGER W W INC","COM","384802104","1,890","0.0%","9,328","",""
"PX","PRAXAIR INC","COM","74005P104","1,880","0.0%","18,360","",""
"CPG.TO","CRESCENT PT ENERGY CORP","COM","22576C101","1,840","0.0%","158,600","",""
"CLB","CORE LABORATORIES N V","COM","N22717107","1,831","0.0%","16,842","",""
"MJN","MEAD JOHNSON NUTRITION CO","COM","582839106","1,828","0.0%","23,153","",""
"SWN","SOUTHWESTERN ENERGY CO","COM","845467109","1,778","0.0%","250,088","",""
"BXP","BOSTON PROPERTIES INC","COM","101121101","1,751","0.0%","13,731","",""
"ABT","ABBOTT LABS","COM","002824100","1,745","0.0%","38,857","",""
"NEE","NEXTERA ENERGY INC","COM","65339F101","1,690","0.0%","16,268","",""
"MXIM","MAXIM INTEGRATED PRODS INC","COM","57772K101","1,666","0.0%","43,840","",""
"UNP","UNION PAC CORP","COM","907818108","1,654","0.0%","21,147","",""
"BSX","BOSTON SCIENTIFIC CORP","COM","101137107","1,628","0.0%","88,284","",""
"TEVA","TEVA PHARMACEUTICAL INDS LTD","ADR","881624209","1,582","0.0%","24,100","",""
"CCO.TO","CAMECO CORP","COM","13321L108","1,543","0.0%","125,600","",""
"ED","CONSOLIDATED EDISON INC","COM","209115104","1,534","0.0%","23,862","",""
"TECK-B.TO","TECK RESOURCES LTD","CL B","878742204","1,527","0.0%","397,100","",""
"NLOK","SYMANTEC CORP","COM","871503108","1,455","0.0%","69,264","",""
"OVV","ENCANA CORP","COM","292505104","1,345","0.0%","265,700","",""
"TPR","COACH INC","COM","189754104","1,338","0.0%","40,878","",""
"NGD.TO","NEW GOLD INC CDA","COM","644535106","1,328","0.0%","572,900","",""
"KR","KROGER CO","COM","501044101","1,309","0.0%","31,300","",""
"CPRT","COPART INC","COM","217204106","1,297","0.0%","34,120","",""
"RRC","RANGE RES CORP","COM","75281A109","1,282","0.0%","52,100","",""
"TRQ","TURQUOISE HILL RES LTD","COM","900435108","1,280","0.0%","506,700","",""
"DRI","DARDEN RESTAURANTS INC","COM","237194105","1,248","0.0%","19,608","",""
"MUR","MURPHY OIL CORP","COM","626717102","1,185","0.0%","52,800","",""
"DUK","DUKE ENERGY CORP NEW","COM NEW","26441C204","1,169","0.0%","16,376","",""
"MO","ALTRIA GROUP INC","COM","02209S103","1,135","0.0%","19,500","",""
"LRCX","LAM RESEARCH CORP","COM","512807108","1,134","0.0%","14,280","",""
"SYK","STRYKER CORP","COM","863667101","1,131","0.0%","12,164","",""
"SBAC","SBA COMMUNICATIONS CORP","COM","78388J106","1,126","0.0%","10,714","",""
"ISRG","INTUITIVE SURGICAL INC","COM NEW","46120E602","1,105","0.0%","2,024","",""
"GD","GENERAL DYNAMICS CORP","COM","369550108","1,029","0.0%","7,490","",""
"RL","RALPH LAUREN CORP","CL A","751212101","1,007","0.0%","9,030","",""
"ADP","AUTOMATIC DATA PROCESSING IN","COM","053015103","997","0.0%","11,766","",""
"LVS","LAS VEGAS SANDS CORP","COM","517834107","977","0.0%","22,292","",""
"LNKD","LINKEDIN CORP","COM CL A","53578A108","923","0.0%","4,100","",""
"ROST","ROSS STORES INC","COM","778296103","915","0.0%","17,000","",""
"AAP","ADVANCE AUTO PARTS INC","COM","00751Y106","854","0.0%","5,672","",""
"ADT","THE ADT CORPORATION","COM","00101J106","841","0.0%","25,500","",""
"CHK","CHESAPEAKE ENERGY CORP","COM","165167107","827","0.0%","183,800","",""
"BDX","BECTON DICKINSON & CO","COM","075887109","781","0.0%","5,069","",""
"MSGS","MADISON SQUARE GARDEN CO NEW","CL A","55825T103","775","0.0%","4,792","",""
"ZBH","ZIMMER BIOMET HLDGS INC","COM","98956P102","647","0.0%","6,309","",""
"STZ","CONSTELLATION BRANDS INC","CL A","21036P108","604","0.0%","4,237","",""
"XLNX","XILINX INC","COM","983919101","537","0.0%","11,426","",""
"ACN","ACCENTURE PLC IRELAND","SHS CLASS A","G1151C101","512","0.0%","4,900","",""
"CNX","CONSOL ENERGY INC","COM","20854P109","488","0.0%","61,720","",""
"CLX","CLOROX CO DEL","COM","189054109","364","0.0%","2,869","",""
"","COCA COLA ENTERPRISES INC NE","COM","19122T109","361","0.0%","7,332","",""
"DNY","DONNELLEY R R & SONS CO","COM","257867101","309","0.0%","20,964","",""
"WLY","WILEY JOHN & SONS INC","CL A","968223206","309","0.0%","6,863","",""
"SNI","SCRIPPS NETWORKS INTERACT IN","CL A COM","811065101","306","0.0%","5,543","",""
"DLX","DELUXE CORP","COM","248019101","304","0.0%","5,571","",""
"AMCX","AMC NETWORKS INC","CL A","00164V103","297","0.0%","3,979","",""
"OII","OCEANEERING INTL INC","COM","675232102","264","0.0%","7,039","",""
"J","JACOBS ENGR GROUP INC DEL","COM","469814107","243","0.0%","5,781","",""
"KBR","KBR INC","COM","48242W106","240","0.0%","14,210","",""
"FBIN","FORTUNE BRANDS HOME & SEC IN","COM","34964C106","238","0.0%","4,280","",""
"VMC","VULCAN MATLS CO","COM","929160109","237","0.0%","2,500","",""
"HBI","HANESBRANDS INC","COM","410345102","235","0.0%","8,000","",""
"PWR","QUANTA SVCS INC","COM","74762E102","235","0.0%","11,628","",""
"LII","LENNOX INTL INC","COM","526107107","234","0.0%","1,874","",""
"CRI","CARTER INC","COM","146229109","228","0.0%","2,565","",""
"COLM","COLUMBIA SPORTSWEAR CO","COM","198516106","228","0.0%","4,668","",""
"TECH","BIO TECHNE CORP","COM","09073M104","223","0.0%","2,478","",""
"JKHY","HENRY JACK & ASSOC INC","COM","426281101","218","0.0%","2,794","",""
"CRL","CHARLES RIV LABS INTL INC","COM","159864107","216","0.0%","2,687","",""
"FICO","FAIR ISAAC CORP","COM","303250104","214","0.0%","2,274","",""
"FDS","FACTSET RESH SYS INC","COM","303075105","211","0.0%","1,300","",""
"CVLT","COMMVAULT SYSTEMS INC","COM","204166102","210","0.0%","5,344","",""
"ANSS","ANSYS INC","COM","03662Q105","207","0.0%","2,242","",""
"NUAN","NUANCE COMMUNICATIONS INC","COM","67020Y100","207","0.0%","10,407","",""
"OI","OWENS ILL INC","COM NEW","690768403","183","0.0%","10,503","",""
"BRCD","BROCADE COMMUNICATIONS SYS I","COM NEW","111621306","120","0.0%","13,100","",""
"TWO","TWO HBRS INVT CORP","COM","90187B101","85","0.0%","10,442","",""
"GRPN","GROUPON INC","COM CL A","399473107","51","0.0%","16,627","",""
