"Sym","Issuer Name","Cl","CUSIP","Value ($000)","%","Shares","Principal","Option Type"
"TRP","TRANSCANADA CORP","COM","89353D107","7,909","0.1%","165,400","",""
"RTX","UNITED TECHNOLOGIES CORP","COM","913017109","7,881","0.1%","68,260","",""
"MXIM","MAXIM INTEGRATED PRODS INC","COM","57772K101","7,738","0.1%","228,866","",""
"AMAT","APPLIED MATLS INC","COM","038222105","7,685","0.1%","340,799","",""
"MCHP","MICROCHIP TECHNOLOGY INC","COM","595017104","7,662","0.1%","156,979","",""
"CA","CA INC","COM","12673P105","7,609","0.1%","264,746","",""
"FNV.TO","FRANCO NEVADA CORP","COM","351858105","7,443","0.1%","129,428","",""
"RTN","RAYTHEON CO","COM NEW","755111507","7,380","0.1%","79,998","",""
"VRSN","VERISIGN INC","COM","92343E102","7,356","0.1%","150,710","",""
"APA","APACHE CORP","COM","037411105","7,315","0.1%","72,699","",""
"EMR","EMERSON ELEC CO","COM","291011104","7,232","0.1%","108,979","",""
"FOSL","FOSSIL GROUP INC","COM","34988V106","7,162","0.1%","68,521","",""
"CTRA","CABOT OIL & GAS CORP","COM","127097103","7,112","0.1%","208,330","",""
"OVV","ENCANA CORP","COM","292505104","7,018","0.1%","295,700","",""
"AEM","AGNICO EAGLE MINES LTD","COM","008474108","6,977","0.1%","182,158","",""
"","RANDGOLD RES LTD","ADR","752344309","6,954","0.1%","82,200","",""
"JNJ","JOHNSON & JOHNSON","COM","478160104","6,894","0.1%","65,893","",""
"LRCX","LAM RESEARCH CORP","COM","512807108","6,867","0.1%","101,620","",""
"ADI","ANALOG DEVICES INC","COM","032654105","6,808","0.1%","125,906","",""
"UNH","UNITEDHEALTH GROUP INC","COM","91324P102","6,720","0.1%","82,200","",""
"PSA","PUBLIC STORAGE","COM","74460D109","6,717","0.1%","39,200","",""
"GLW","CORNING INC","COM","219350105","6,640","0.0%","302,490","",""
"YRI.TO","YAMANA GOLD INC","COM","98462Y100","6,423","0.0%","781,400","",""
"CERN","CERNER CORP","COM","156782104","6,262","0.0%","121,400","",""
"ADBE","ADOBE SYS INC","COM","00724F101","6,259","0.0%","86,503","",""
"WHR","WHIRLPOOL CORP","COM","963320106","6,182","0.0%","44,401","",""
"AU","ANGLOGOLD ASHANTI LTD","SPONSORED ADR","035128206","6,103","0.0%","354,600","",""
"","CITRIX SYS INC","COM","177376100","6,031","0.0%","96,421","",""
"PCP","PRECISION CASTPARTS CORP","COM","740189105","6,011","0.0%","23,817","",""
"HES","HESS CORP","COM","42809H107","5,953","0.0%","60,200","",""
"BA","BOEING CO","COM","097023105","5,947","0.0%","46,741","",""
"PXD","PIONEER NAT RES CO","COM","723787107","5,906","0.0%","25,700","",""
"DVN","DEVON ENERGY CORP NEW","COM","25179M103","5,836","0.0%","73,500","",""
"NLOK","SYMANTEC CORP","COM","871503108","5,643","0.0%","246,433","",""
"MMM","3M CO","COM","88579Y101","5,627","0.0%","39,286","",""
"LUV","SOUTHWEST AIRLS CO","COM","844741108","5,545","0.0%","206,431","",""
"MGM","MGM RESORTS INTERNATIONAL","COM","552953101","5,494","0.0%","208,088","",""
"EMC","E M C CORP MASS","COM","268648102","5,458","0.0%","207,232","",""
"","CONTINENTAL RESOURCES INC","COM","212015101","5,263","0.0%","33,300","",""
"REGN","REGENERON PHARMACEUTICALS","COM","75886F107","5,197","0.0%","18,400","",""
"DOW","DOW CHEM CO","COM","260543103","5,176","0.0%","100,588","",""
"WY","WEYERHAEUSER CO","COM","962166104","5,151","0.0%","155,666","",""
"MRO","MARATHON OIL CORP","COM","565849106","5,146","0.0%","128,900","",""
"KSS","KOHLS CORP","COM","500255104","5,144","0.0%","97,651","",""
"RRC","RANGE RES CORP","COM","75281A109","5,118","0.0%","58,866","",""
"NBL","NOBLE ENERGY INC","COM","655044105","5,023","0.0%","64,852","",""
"MET","METLIFE INC","COM","59156R108","5,015","0.0%","90,264","",""
"PH","PARKER HANNIFIN CORP","COM","701094104","4,995","0.0%","39,726","",""
"VMW","VMWARE INC","CL A COM","928563402","4,986","0.0%","51,500","",""
"PTR","PETROCHINA CO LTD","SPONSORED ADR","71646E100","4,971","0.0%","39,597","",""
"PG","PROCTER & GAMBLE CO","COM","742718109","4,938","0.0%","62,831","",""
"EGO","ELDORADO GOLD CORP NEW","COM","284902103","4,757","0.0%","621,000","",""
"POT","POTASH CORP SASK INC","COM","73755L107","4,728","0.0%","124,100","",""
"URI","UNITED RENTALS INC","COM","911363109","4,674","0.0%","44,626","",""
"IPG","INTERPUBLIC GROUP COS INC","COM","460690100","4,609","0.0%","236,247","",""
"RGLD","ROYAL GOLD INC","COM","780287108","4,324","0.0%","56,800","",""
"IP","INTL PAPER CO","COM","460146103","4,318","0.0%","85,554","",""
"NOC","NORTHROP GRUMMAN CORP","COM","666807102","4,269","0.0%","35,688","",""
"HOT","STARWOOD HOTELS&RESORTS WRLD","COM","85590A401","4,245","0.0%","52,523","",""
"WYNN","WYNN RESORTS LTD","COM","983134107","4,216","0.0%","20,314","",""
"K.TO","KINROSS GOLD CORP","COM NO PAR","496902404","4,214","0.0%","1,015,500","",""
"GME","GAMESTOP CORP NEW","CL A","36467W109","4,124","0.0%","101,900","",""
"ALXN","ALEXION PHARMACEUTICALS INC","COM","015351109","4,114","0.0%","26,332","",""
"LOW","LOWES COS INC","COM","548661107","4,096","0.0%","85,353","",""
"TECK-B.TO","TECK RESOURCES LTD","CL B","878742204","4,087","0.0%","178,700","",""
"MHK","MOHAWK INDS INC","COM","608190104","4,054","0.0%","29,308","",""
"BFH","ALLIANCE DATA SYSTEMS CORP","COM","018581108","4,043","0.0%","14,374","",""
"EMN","EASTMAN CHEM CO","COM","277432100","4,029","0.0%","46,127","",""
"BCR","BARD C R INC","COM","067383109","3,916","0.0%","27,386","",""
"FMC","F M C CORP","COM NEW","302491303","3,909","0.0%","54,910","",""
"XRX","XEROX CORP","COM","984121103","3,805","0.0%","305,900","",""
"KLAC","KLA-TENCOR CORP","COM","482480100","3,674","0.0%","50,584","",""
"PRU","PRUDENTIAL FINL INC","COM","744320102","3,620","0.0%","40,776","",""
"LMT","LOCKHEED MARTIN CORP","COM","539830109","3,606","0.0%","22,437","",""
"SWN","SOUTHWESTERN ENERGY CO","COM","845467109","3,603","0.0%","79,196","",""
"AFL","AFLAC INC","COM","001055102","3,522","0.0%","56,586","",""
"","COCA COLA ENTERPRISES INC NE","COM","19122T109","3,383","0.0%","70,805","",""
"BXP","BOSTON PROPERTIES INC","COM","101121101","3,285","0.0%","27,800","",""
"LH","LABORATORY CORP AMER HLDGS","COM NEW","50540R409","3,222","0.0%","31,466","",""
"ROST","ROSS STORES INC","COM","778296103","3,146","0.0%","47,577","",""
"VALPQ","ENSCO PLC","SHS CLASS A","G3157S106","3,140","0.0%","56,500","",""
"LLTC","LINEAR TECHNOLOGY CORP","COM","535678106","3,130","0.0%","66,493","",""
"CPG.TO","CRESCENT PT ENERGY CORP","COM","22576C101","3,126","0.0%","70,400","",""
"MPC","MARATHON PETE CORP","COM","56585A102","3,123","0.0%","40,000","",""
"SLB","SCHLUMBERGER LTD","COM","806857108","3,089","0.0%","26,187","",""
"DNR","DENBURY RES INC","COM NEW","247916208","3,088","0.0%","167,294","",""
"M","MACYS INC","COM","55616P104","3,027","0.0%","52,171","",""
"JOY","JOY GLOBAL INC","COM","481165108","2,970","0.0%","48,230","",""
"JBHT","HUNT J B TRANS SVCS INC","COM","445658107","2,962","0.0%","40,151","",""
"FTI","FMC TECHNOLOGIES INC","COM","30249U101","2,835","0.0%","46,418","",""
"NGD.TO","NEW GOLD INC CDA","COM","644535106","2,831","0.0%","445,400","",""
"HON","HONEYWELL INTL INC","COM","438516106","2,807","0.0%","30,195","",""
"AET","AETNA INC NEW","COM","00817Y108","2,774","0.0%","34,219","",""
"SO","SOUTHERN CO","COM","842587107","2,741","0.0%","60,400","",""
"SPLS","STAPLES INC","COM","855030102","2,732","0.0%","252,058","",""
"EBAY","EBAY INC","COM","278642103","2,731","0.0%","54,550","",""
"GIS","GENERAL MLS INC","COM","370334104","2,728","0.0%","51,925","",""
"JWN","NORDSTROM INC","COM","655664100","2,711","0.0%","39,903","",""
"CXO","CONCHO RES INC","COM","20605P101","2,644","0.0%","18,300","",""
"GFI","GOLD FIELDS LTD NEW","SPONSORED ADR","38059T106","2,629","0.0%","706,600","",""
"ESRX","EXPRESS SCRIPTS HLDG CO","COM","30219G108","2,611","0.0%","37,654","",""
"ED","CONSOLIDATED EDISON INC","COM","209115104","2,597","0.0%","44,978","",""
"PAYX","PAYCHEX INC","COM","704326107","2,517","0.0%","60,572","",""
"CI","CIGNA CORPORATION","COM","125509109","2,491","0.0%","27,081","",""
"FLR","FLUOR CORP NEW","COM","343412102","2,423","0.0%","31,503","",""
"TSCO","TRACTOR SUPPLY CO","COM","892356106","2,369","0.0%","39,216","",""
"DVA","DAVITA HEALTHCARE PARTNERS I","COM","23918K108","2,249","0.0%","31,098","",""
"CMI","CUMMINS INC","COM","231021106","2,225","0.0%","14,424","",""
"MUR","MURPHY OIL CORP","COM","626717102","2,200","0.0%","33,100","",""
"K","KELLOGG CO","COM","487836108","2,193","0.0%","33,384","",""
"OC","OWENS CORNING NEW","COM","690742101","2,145","0.0%","55,451","",""
"HAL","HALLIBURTON CO","COM","406216101","2,116","0.0%","29,800","",""
"ATVI","ACTIVISION BLIZZARD INC","COM","00507V109","2,105","0.0%","94,414","",""
"GPS","GAP INC DEL","COM","364760108","2,089","0.0%","50,245","",""
"SNDK","SANDISK CORP","COM","80004C101","2,057","0.0%","19,700","",""
"ANTM","WELLPOINT INC","COM","94973V107","2,037","0.0%","18,926","",""
"AEP","AMERICAN ELEC PWR INC","COM","025537101","2,036","0.0%","36,505","",""
"CF","CF INDS HLDGS INC","COM","125269100","2,020","0.0%","8,400","",""
"TEX","TEREX CORP NEW","COM","880779103","2,011","0.0%","48,936","",""
"TLM","TALISMAN ENERGY INC","COM","87425E103","1,978","0.0%","186,800","",""
"HP","HELMERICH & PAYNE INC","COM","423452101","1,937","0.0%","16,683","",""
"MO","ALTRIA GROUP INC","COM","02209S103","1,929","0.0%","46,000","",""
"DLTR","DOLLAR TREE INC","COM","256746108","1,914","0.0%","35,139","",""
"RCL","ROYAL CARIBBEAN CRUISES LTD","COM","V7780T103","1,896","0.0%","34,100","",""
"CNX","CONSOL ENERGY INC","COM","20854P109","1,890","0.0%","41,020","",""
"MAS","MASCO CORP","COM","574599106","1,883","0.0%","84,800","",""
"VIAC","CBS CORP NEW","CL B","124857202","1,857","0.0%","29,884","",""
"TKR","TIMKEN CO","COM","887389104","1,853","0.0%","27,315","",""
"ITW","ILLINOIS TOOL WKS INC","COM","452308109","1,815","0.0%","20,724","",""
"WSM","WILLIAMS SONOMA INC","COM","969904101","1,813","0.0%","25,253","",""
"KSU","KANSAS CITY SOUTHERN","COM NEW","485170302","1,809","0.0%","16,823","",""
"DISCA","DISCOVERY COMMUNICATNS NEW","COM SER A","25470F104","1,783","0.0%","24,000","",""
"AEO","AMERICAN EAGLE OUTFITTERS NE","COM","02553E106","1,782","0.0%","158,800","",""
"EAT","BRINKER INTL INC","COM","109641100","1,757","0.0%","36,124","",""
"STLD","STEEL DYNAMICS INC","COM","858119100","1,755","0.0%","97,754","",""
"AGU","AGRIUM INC","COM","008916108","1,737","0.0%","18,961","",""
"STZ","CONSTELLATION BRANDS INC","CL A","21036P108","1,729","0.0%","19,619","",""
"RAD","RITE AID CORP","COM","767754104","1,676","0.0%","233,800","",""
"RHI","ROBERT HALF INTL INC","COM","770323103","1,635","0.0%","34,245","",""
"JBL","JABIL CIRCUIT INC","COM","466313103","1,629","0.0%","77,919","",""
"VMI","VALMONT INDS INC","COM","920253101","1,625","0.0%","10,697","",""
"DHR","DANAHER CORP DEL","COM","235851102","1,586","0.0%","20,139","",""
"NOV","NATIONAL OILWELL VARCO INC","COM","637071101","1,583","0.0%","19,217","",""
"ETR","ENTERGY CORP NEW","COM","29364G103","1,569","0.0%","19,116","",""
"AZO","AUTOZONE INC","COM","053332102","1,538","0.0%","2,868","",""
"LNC","LINCOLN NATL CORP IND","COM","534187109","1,533","0.0%","29,792","",""
"PCAR","PACCAR INC","COM","693718108","1,520","0.0%","24,200","",""
"CCO.TO","CAMECO CORP","COM","13321L108","1,466","0.0%","74,600","",""
"ICE","INTERCONTINENTAL EXCHANGE IN","COM","45866F104","1,436","0.0%","7,600","",""
"PEG","PUBLIC SVC ENTERPRISE GROUP","COM","744573106","1,417","0.0%","34,748","",""
"CTSH","COGNIZANT TECHNOLOGY SOLUTIO","CL A","192446102","1,409","0.0%","28,800","",""
"T","AT&T INC","COM","00206R102","1,400","0.0%","39,600","",""
"CIEIQ","COBALT INTL ENERGY INC","COM","19075F106","1,396","0.0%","76,100","",""
"IMG.TO","IAMGOLD CORP","COM","450913108","1,379","0.0%","334,700","",""
"MDLZ","MONDELEZ INTL INC","CL A","609207105","1,309","0.0%","34,800","",""
"PTEN","PATTERSON UTI ENERGY INC","COM","703481101","1,308","0.0%","37,444","",""
"WM","WASTE MGMT INC DEL","COM","94106L109","1,248","0.0%","27,900","",""
"DIS","DISNEY WALT CO","COM DISNEY","254687106","1,244","0.0%","14,513","",""
"NEE","NEXTERA ENERGY INC","COM","65339F101","1,237","0.0%","12,075","",""
"TRQ","TURQUOISE HILL RES LTD","COM","900435108","1,204","0.0%","359,100","",""
"HMY","HARMONY GOLD MNG LTD","SPONSORED ADR","413216300","1,176","0.0%","396,000","",""
"HFC","HOLLYFRONTIER CORP","COM","436106108","1,168","0.0%","26,726","",""
"DOV","DOVER CORP","COM","260003108","1,051","0.0%","11,552","",""
"BRCM","BROADCOM CORP","CL A","111320107","1,040","0.0%","28,028","",""
"SHW","SHERWIN WILLIAMS CO","COM","824348106","1,039","0.0%","5,022","",""
"PNR","PENTAIR PLC","SHS","G7S00T104","1,030","0.0%","14,277","",""
"VRSK","VERISK ANALYTICS INC","CL A","92345Y106","1,019","0.0%","16,985","",""
"AGI","ALAMOS GOLD INC","COM","011527108","992","0.0%","97,922","",""
"EIX","EDISON INTL","COM","281020107","990","0.0%","17,037","",""
"PSX","PHILLIPS 66","COM","718546104","945","0.0%","11,750","",""
"TSN","TYSON FOODS INC","CL A","902494103","920","0.0%","24,515","",""
"APTV","DELPHI AUTOMOTIVE PLC","SHS","G27823106","907","0.0%","13,200","",""
"ROK","ROCKWELL AUTOMATION INC","COM","773903109","891","0.0%","7,120","",""
"PPG","PPG INDS INC","COM","693506107","886","0.0%","4,216","",""
"LKQ","LKQ CORP","COM","501889208","876","0.0%","32,805","",""
"BTU","PEABODY ENERGY CORP","COM","704549104","795","0.0%","48,600","",""
"DGX","QUEST DIAGNOSTICS INC","COM","74834L100","795","0.0%","13,545","",""
"TIF","TIFFANY & CO NEW","COM","886547108","775","0.0%","7,727","",""
"MCK","MCKESSON CORP","COM","58155Q103","750","0.0%","4,030","",""
"CAH","CARDINAL HEALTH INC","COM","14149Y108","743","0.0%","10,834","",""
"MSI","MOTOROLA SOLUTIONS INC","COM NEW","620076307","736","0.0%","11,053","",""
"ABT","ABBOTT LABS","COM","002824100","724","0.0%","17,700","",""
"THC","TENET HEALTHCARE CORP","COM NEW","88033G407","691","0.0%","14,725","",""
"IRM","IRON MTN INC","COM","462846106","647","0.0%","18,247","",""
"UAL","UNITED CONTL HLDGS INC","COM","910047109","641","0.0%","15,600","",""
"KR","KROGER CO","COM","501044101","632","0.0%","12,777","",""
"DE","DEERE & CO","COM","244199105","630","0.0%","6,956","",""
"J","JACOBS ENGR GROUP INC DEL","COM","469814107","586","0.0%","11,003","",""
"RAX","RACKSPACE HOSTING INC","COM","750086100","579","0.0%","17,210","",""
"NRG","NRG ENERGY INC","COM NEW","629377508","559","0.0%","15,027","",""
"FFIV","F5 NETWORKS INC","COM","315616102","545","0.0%","4,889","",""
"AIZ","ASSURANT INC","COM","04621X108","522","0.0%","7,958","",""
"PX","PRAXAIR INC","COM","74005P104","521","0.0%","3,921","",""
"ANSS","ANSYS INC","COM","03662Q105","482","0.0%","6,361","",""
"AGO","ASSURED GUARANTY LTD","COM","G0585R106","465","0.0%","18,999","",""
"CREE","CREE INC","COM","225447101","448","0.0%","8,966","",""
"BAX","BAXTER INTL INC","COM","071813109","417","0.0%","5,763","",""
"LNKD","LINKEDIN CORP","COM CL A","53578A108","394","0.0%","2,300","",""
"NUE","NUCOR CORP","COM","670346105","386","0.0%","7,839","",""
"SBH","SALLY BEAUTY HLDGS INC","COM","79546E104","368","0.0%","14,678","",""
"CHRW","C H ROBINSON WORLDWIDE INC","COM NEW","12541W209","329","0.0%","5,162","",""
"","CROWN CASTLE INTL CORP","COM","228227104","319","0.0%","4,291","",""
"QRTEA","LIBERTY INTERACTIVE CORP","INT COM SER A","53071M104","314","0.0%","10,700","",""
"MNST","MONSTER BEVERAGE CORP","COM","611740101","312","0.0%","4,399","",""
"NVR","NVR INC","COM","62944T105","306","0.0%","266","",""
"CAB","CABELAS INC","COM","126804301","297","0.0%","4,752","",""
"AXLL","AXIALL CORP","COM","05463D100","288","0.0%","6,102","",""
"TOC","THOMSON REUTERS CORP","COM","884903105","284","0.0%","7,800","",""
"PAAS.TO","PAN AMERICAN SILVER CORP","COM","697900108","279","0.0%","18,177","",""
"SDRLF","SEADRILL LIMITED","SHS","G7945E105","276","0.0%","6,900","",""
"LYB","LYONDELLBASELL INDUSTRIES N","SHS - A -","N53745100","264","0.0%","2,700","",""
"","LIBERTY MEDIA CORP DELAWARE","CL A","531229102","260","0.0%","1,900","",""
"URS","URS CORP NEW","COM","903236107","248","0.0%","5,418","",""
"BKS","BARNES & NOBLE INC","COM","067774109","246","0.0%","10,781","",""
"SBAC","SBA COMMUNICATIONS CORP","COM","78388J106","246","0.0%","2,400","",""
"ASH","ASHLAND INC NEW","COM","044209104","238","0.0%","2,190","",""
"CSC","COMPUTER SCIENCES CORP","COM","205363104","235","0.0%","3,720","",""
"CVC","CABLEVISION SYS CORP","CL A NY CABLVS","12686C109","233","0.0%","13,176","",""
"PTC","PTC INC","COM","69370C100","233","0.0%","6,000","",""
"MSCI","MSCI INC","COM","55354G100","232","0.0%","5,070","",""
"JAH","JARDEN CORP","COM","471109108","231","0.0%","3,900","",""
"CDNS","CADENCE DESIGN SYSTEM INC","COM","127387108","229","0.0%","13,079","",""
"SWI","SOLARWINDS INC","COM","83416B109","228","0.0%","5,900","",""
"ETN","EATON CORP PLC","SHS","G29183103","225","0.0%","2,909","",""
"HUN","HUNTSMAN CORP","COM","447011107","224","0.0%","7,989","",""
"INFA","INFORMATICA CORP","COM","45666Q102","224","0.0%","6,290","",""
"GT","GOODYEAR TIRE & RUBR CO","COM","382550101","223","0.0%","8,018","",""
"LM","LEGG MASON INC","COM","524901105","222","0.0%","4,333","",""
"TIBX","TIBCO SOFTWARE INC","COM","88632Q103","222","0.0%","11,000","",""
"ACAS","AMERICAN CAP LTD","COM","02503Y103","219","0.0%","14,304","",""
"CYH","COMMUNITY HEALTH SYS INC NEW","COM","203668108","218","0.0%","4,810","",""
"IGT","INTERNATIONAL GAME TECHNOLOG","COM","459902102","216","0.0%","13,578","",""
"CRI","CARTER INC","COM","146229109","214","0.0%","3,100","",""
"CHS","CHICOS FAS INC","COM","168615102","214","0.0%","12,600","",""
"AN","AUTONATION INC","COM","05329W102","212","0.0%","3,548","",""
"TEL","TE CONNECTIVITY LTD","REG SHS","H84989104","208","0.0%","3,360","",""
"WOOF","VCA INC","COM","918194101","208","0.0%","5,924","",""
"BGC","GENERAL CABLE CORP DEL NEW","COM","369300108","203","0.0%","7,900","",""
"PM","PHILIP MORRIS INTL INC","COM","718172109","202","0.0%","2,400","",""
"FLEX","FLEXTRONICS INTL LTD","ORD","Y2573F102","199","0.0%","17,937","",""
"PMCS","PMC-SIERRA INC","COM","69344F106","132","0.0%","17,398","",""
