"Sym","Issuer Name","Cl","CUSIP","Value ($000)","%","Shares","Principal","Option Type"
"LUV","SOUTHWEST AIRLS CO","COM","844741108","12,299","0.1%","277,631","",""
"LH","LABORATORY CORP AMER HLDGS","COM NEW","50540R409","12,172","0.1%","96,536","",""
"SHW","SHERWIN WILLIAMS CO","COM","824348106","12,148","0.1%","42,701","",""
"MCK","MCKESSON CORP","COM","58155Q103","12,059","0.1%","53,313","",""
"TGT","TARGET CORP","COM","87612E106","12,031","0.1%","146,600","",""
"SU.TO","SUNCOR ENERGY INC NEW","COM","867224107","11,569","0.1%","395,900","",""
"DGX","QUEST DIAGNOSTICS INC","COM","74834L100","11,381","0.1%","148,088","",""
"APC","ANADARKO PETE CORP","COM","032511107","11,320","0.1%","136,700","",""
"JNPR","JUNIPER NETWORKS INC","COM","48203R104","11,291","0.1%","500,038","",""
"PBR","PETROLEO BRASILEIRO SA PETRO","SPONSORED ADR","71654V408","11,097","0.1%","1,846,500","",""
"TXN","TEXAS INSTRS INC","COM","882508104","10,980","0.1%","192,007","",""
"JOY","JOY GLOBAL INC","COM","481165108","10,739","0.1%","274,096","",""
"GLW","CORNING INC","COM","219350105","10,707","0.1%","472,076","",""
"","CITRIX SYS INC","COM","177376100","10,668","0.1%","167,028","",""
"LUMN","CENTURYLINK INC","COM","156700106","10,561","0.1%","305,677","",""
"VMW","VMWARE INC","CL A COM","928563402","10,222","0.1%","124,642","",""
"PRU","PRUDENTIAL FINL INC","COM","744320102","9,952","0.1%","123,917","",""
"TSN","TYSON FOODS INC","CL A","902494103","9,831","0.1%","256,693","",""
"FTI","FMC TECHNOLOGIES INC","COM","30249U101","9,711","0.1%","262,376","",""
"PSX","PHILLIPS 66","COM","718546104","9,326","0.1%","118,650","",""
"BBBY","BED BATH & BEYOND INC","COM","075896100","9,180","0.1%","119,574","",""
"CNQ.TO","CANADIAN NAT RES LTD","COM","136385101","9,075","0.1%","296,000","",""
"IMO.TO","IMPERIAL OIL LTD","COM NEW","453038408","8,941","0.1%","224,000","",""
"WPM","SILVER WHEATON CORP","COM","828336107","8,800","0.1%","462,672","",""
"LLTC","LINEAR TECHNOLOGY CORP","COM","535678106","8,681","0.1%","185,493","",""
"BIIB","BIOGEN INC","COM","09062X103","8,633","0.1%","20,446","",""
"HD","HOME DEPOT INC","COM","437076102","8,564","0.1%","75,380","",""
"QCOM","QUALCOMM INC","COM","747525103","8,499","0.1%","122,565","",""
"CREE","CREE INC","COM","225447101","8,491","0.1%","239,237","",""
"ESRX","EXPRESS SCRIPTS HLDG CO","COM","30219G108","8,413","0.1%","96,962","",""
"SPGI","MCGRAW HILL FINL INC","COM","580645109","8,389","0.1%","81,127","",""
"VALE","VALE S A","ADR","91912E105","8,321","0.1%","1,472,700","",""
"URBN","URBAN OUTFITTERS INC","COM","917047102","8,297","0.1%","181,748","",""
"M","MACYS INC","COM","55616P104","8,248","0.1%","127,071","",""
"VIAB","VIACOM INC NEW","CL B","92553P201","8,049","0.1%","117,844","",""
"AEM","AGNICO EAGLE MINES LTD","COM","008474108","7,977","0.1%","285,491","",""
"VZ","VERIZON COMMUNICATIONS INC","COM","92343V104","7,954","0.1%","163,565","",""
"GE","GENERAL ELECTRIC CO","COM","369604103","7,934","0.1%","319,800","",""
"FNV.TO","FRANCO NEVADA CORP","COM","351858105","7,886","0.1%","162,728","",""
"ABC","AMERISOURCEBERGEN CORP","COM","03073E105","7,802","0.1%","68,633","",""
"LB","L BRANDS INC","COM","501797104","7,628","0.1%","80,899","",""
"AZO","AUTOZONE INC","COM","053332102","7,618","0.1%","11,168","",""
"PH","PARKER HANNIFIN CORP","COM","701094104","7,550","0.1%","63,560","",""
"MOS","MOSAIC CO NEW","COM","61945C103","7,241","0.1%","157,200","",""
"WMT","WAL-MART STORES INC","COM","931142103","7,189","0.1%","87,404","",""
"SO","SOUTHERN CO","COM","842587107","7,131","0.1%","161,041","",""
"WFM","WHOLE FOODS MKT INC","COM","966837106","7,084","0.1%","136,021","",""
"MGM","MGM RESORTS INTERNATIONAL","COM","552953101","7,075","0.1%","336,412","",""
"BRCM","BROADCOM CORP","CL A","111320107","6,804","0.1%","157,164","",""
"","RANDGOLD RES LTD","ADR","752344309","6,788","0.1%","98,000","",""
"URI","UNITED RENTALS INC","COM","911363109","6,768","0.1%","74,244","",""
"DVN","DEVON ENERGY CORP NEW","COM","25179M103","6,700","0.1%","111,100","",""
"SCCO","SOUTHERN COPPER CORP","COM","84265V105","6,550","0.1%","224,483","",""
"GOOGL","GOOGLE INC","CL A","38259P508","6,540","0.1%","11,790","",""
"BA","BOEING CO","COM","097023105","6,447","0.1%","42,956","",""
"PXD","PIONEER NAT RES CO","COM","723787107","6,426","0.1%","39,300","",""
"HON","HONEYWELL INTL INC","COM","438516106","6,425","0.1%","61,595","",""
"UNP","UNION PAC CORP","COM","907818108","6,406","0.0%","59,146","",""
"ADBE","ADOBE SYS INC","COM","00724F101","6,370","0.0%","86,152","",""
"CHK","CHESAPEAKE ENERGY CORP","COM","165167107","6,349","0.0%","448,363","",""
"CAH","CARDINAL HEALTH INC","COM","14149Y108","6,319","0.0%","70,000","",""
"APA","APACHE CORP","COM","037411105","6,286","0.0%","104,200","",""
"GPS","GAP INC DEL","COM","364760108","6,211","0.0%","143,345","",""
"LOW","LOWES COS INC","COM","548661107","6,141","0.0%","82,553","",""
"FFIV","F5 NETWORKS INC","COM","315616102","6,126","0.0%","53,297","",""
"VLO","VALERO ENERGY CORP NEW","COM","91913Y100","6,118","0.0%","96,157","",""
"AMAT","APPLIED MATLS INC","COM","038222105","5,788","0.0%","256,551","",""
"FCX","FREEPORT-MCMORAN INC","CL B","35671D857","5,683","0.0%","299,900","",""
"PCP","PRECISION CASTPARTS CORP","COM","740189105","5,658","0.0%","26,943","",""
"HES","HESS CORP","COM","42809H107","5,409","0.0%","79,700","",""
"T","AT&T INC","COM","00206R102","5,403","0.0%","165,475","",""
"KSS","KOHLS CORP","COM","500255104","5,376","0.0%","68,703","",""
"PEG","PUBLIC SVC ENTERPRISE GROUP","COM","744573106","5,332","0.0%","127,194","",""
"FLR","FLUOR CORP NEW","COM","343412102","5,240","0.0%","91,664","",""
"","AMERICAN CAPITAL AGENCY CORP","COM","02503X105","5,224","0.0%","244,917","",""
"","CONTINENTAL RESOURCES INC","COM","212015101","5,204","0.0%","119,159","",""
"ACN","ACCENTURE PLC IRELAND","SHS CLASS A","G1151C101","5,172","0.0%","55,200","",""
"ETR","ENTERGY CORP NEW","COM","29364G103","5,122","0.0%","66,102","",""
"NBL","NOBLE ENERGY INC","COM","655044105","5,064","0.0%","103,552","",""
"PTR","PETROCHINA CO LTD","SPONSORED ADR","71646E100","5,049","0.0%","45,397","",""
"ALXN","ALEXION PHARMACEUTICALS INC","COM","015351109","5,043","0.0%","29,099","",""
"WDC","WESTERN DIGITAL CORP","COM","958102105","4,973","0.0%","54,639","",""
"WY","WEYERHAEUSER CO","COM","962166104","4,816","0.0%","145,273","",""
"MRO","MARATHON OIL CORP","COM","565849106","4,781","0.0%","183,100","",""
"CCI","CROWN CASTLE INTL CORP NEW","COM","22822V101","4,704","0.0%","56,991","",""
"CMG","CHIPOTLE MEXICAN GRILL INC","COM","169656105","4,553","0.0%","6,999","",""
"CTSH","COGNIZANT TECHNOLOGY SOLUTIO","CL A","192446102","4,530","0.0%","72,600","",""
"RGLD","ROYAL GOLD INC","COM","780287108","4,519","0.0%","71,600","",""
"DVA","DAVITA HEALTHCARE PARTNERS I","COM","23918K108","4,497","0.0%","55,326","",""
"PCAR","PACCAR INC","COM","693718108","4,486","0.0%","71,052","",""
"YRI.TO","YAMANA GOLD INC","COM","98462Y100","4,333","0.0%","1,207,100","",""
"AU","ANGLOGOLD ASHANTI LTD","SPONSORED ADR","035128206","4,303","0.0%","460,700","",""
"NEE","NEXTERA ENERGY INC","COM","65339F101","4,284","0.0%","41,168","",""
"DUK","DUKE ENERGY CORP NEW","COM NEW","26441C204","4,282","0.0%","55,776","",""
"NTAP","NETAPP INC","COM","64110D104","4,260","0.0%","120,147","",""
"MSFT","MICROSOFT CORP","COM","594918104","4,067","0.0%","100,045","",""
"CLX","CLOROX CO DEL","COM","189054109","4,056","0.0%","36,742","",""
"SNDK","SANDISK CORP","COM","80004C101","4,002","0.0%","62,900","",""
"XRX","XEROX CORP","COM","984121103","4,001","0.0%","311,388","",""
"PAYX","PAYCHEX INC","COM","704326107","3,973","0.0%","80,072","",""
"TECK-B.TO","TECK RESOURCES LTD","CL B","878742204","3,830","0.0%","279,100","",""
"CXO","CONCHO RES INC","COM","20605P101","3,802","0.0%","32,800","",""
"AXP","AMERICAN EXPRESS CO","COM","025816109","3,782","0.0%","48,417","",""
"GIS","GENERAL MLS INC","COM","370334104","3,735","0.0%","65,981","",""
"ILMN","ILLUMINA INC","COM","452327109","3,612","0.0%","19,457","",""
"EMR","EMERSON ELEC CO","COM","291011104","3,595","0.0%","63,497","",""
"CVE.TO","CENOVUS ENERGY INC","COM","15135U109","3,570","0.0%","211,900","",""
"KLAC","KLA-TENCOR CORP","COM","482480100","3,514","0.0%","60,292","",""
"GFI","GOLD FIELDS LTD NEW","SPONSORED ADR","38059T106","3,485","0.0%","869,100","",""
"AFL","AFLAC INC","COM","001055102","3,385","0.0%","52,885","",""
"EGO","ELDORADO GOLD CORP NEW","COM","284902103","3,384","0.0%","737,600","",""
"EQT","EQT CORP","COM","26884L109","3,381","0.0%","40,800","",""
"SWN","SOUTHWESTERN ENERGY CO","COM","845467109","3,369","0.0%","145,283","",""
"SE","SPECTRA ENERGY CORP","COM","847560109","3,347","0.0%","92,525","",""
"CTRA","CABOT OIL & GAS CORP","COM","127097103","3,263","0.0%","110,500","",""
"RHT","RED HAT INC","COM","756577102","3,196","0.0%","42,190","",""
"GD","GENERAL DYNAMICS CORP","COM","369550108","3,175","0.0%","23,390","",""
"ADI","ANALOG DEVICES INC","COM","032654105","3,059","0.0%","48,549","",""
"HFC","HOLLYFRONTIER CORP","COM","436106108","3,042","0.0%","75,542","",""
"INTU","INTUIT","COM","461202103","3,042","0.0%","31,372","",""
"ELV","ANTHEM INC","COM","036752103","3,017","0.0%","19,541","",""
"ARG","AIRGAS INC","COM","009363102","2,929","0.0%","27,600","",""
"MMM","3M CO","COM","88579Y101","2,901","0.0%","17,586","",""
"CELG","CELGENE CORP","COM","151020104","2,801","0.0%","24,296","",""
"CHRW","C H ROBINSON WORLDWIDE INC","COM NEW","12541W209","2,762","0.0%","37,726","",""
"K.TO","KINROSS GOLD CORP","COM NO PAR","496902404","2,683","0.0%","1,205,000","",""
"CPG.TO","CRESCENT PT ENERGY CORP","COM","22576C101","2,671","0.0%","119,600","",""
"DNR","DENBURY RES INC","COM NEW","247916208","2,638","0.0%","361,885","",""
"CI","CIGNA CORPORATION","COM","125509109","2,633","0.0%","20,345","",""
"MO","ALTRIA GROUP INC","COM","02209S103","2,606","0.0%","52,100","",""
"GILD","GILEAD SCIENCES INC","COM","375558103","2,475","0.0%","25,221","",""
"QRTEA","LIBERTY INTERACTIVE CORP","INT COM SER A","53071M104","2,436","0.0%","83,465","",""
"RRC","RANGE RES CORP","COM","75281A109","2,425","0.0%","46,600","",""
"HST","HOST HOTELS & RESORTS INC","COM","44107P104","2,317","0.0%","114,818","",""
"DHR","DANAHER CORP DEL","COM","235851102","2,301","0.0%","27,103","",""
"ROST","ROSS STORES INC","COM","778296103","2,300","0.0%","21,834","",""
"MUR","MURPHY OIL CORP","COM","626717102","2,255","0.0%","48,400","",""
"OVV","ENCANA CORP","COM","292505104","2,228","0.0%","199,600","",""
"HUM","HUMANA INC","COM","444859102","2,227","0.0%","12,511","",""
"BSX","BOSTON SCIENTIFIC CORP","COM","101137107","1,972","0.0%","111,084","",""
"FMC","F M C CORP","COM NEW","302491303","1,927","0.0%","33,655","",""
"MXIM","MAXIM INTEGRATED PRODS INC","COM","57772K101","1,886","0.0%","54,191","",""
"CNX","CONSOL ENERGY INC","COM","20854P109","1,852","0.0%","66,420","",""
"IP","INTL PAPER CO","COM","460146103","1,845","0.0%","33,254","",""
"ROK","ROCKWELL AUTOMATION INC","COM","773903109","1,800","0.0%","15,520","",""
"JCI","JOHNSON CTLS INC","COM","478366107","1,780","0.0%","35,283","",""
"AEP","AMERICAN ELEC PWR INC","COM","025537101","1,750","0.0%","31,116","",""
"NGD.TO","NEW GOLD INC CDA","COM","644535106","1,741","0.0%","519,900","",""
"ED","CONSOLIDATED EDISON INC","COM","209115104","1,732","0.0%","28,386","",""
"ON","ON SEMICONDUCTOR CORP","COM","682189105","1,708","0.0%","141,050","",""
"IHS","IHS INC","CL A","451734107","1,627","0.0%","14,300","",""
"NLY","ANNALY CAP MGMT INC","COM","035710409","1,619","0.0%","155,700","",""
"LNC","LINCOLN NATL CORP IND","COM","534187109","1,610","0.0%","28,021","",""
"SYK","STRYKER CORP","COM","863667101","1,608","0.0%","17,433","",""
"ANDV","TESORO CORP","COM","881609101","1,592","0.0%","17,440","",""
"COST","COSTCO WHSL CORP NEW","COM","22160K105","1,583","0.0%","10,450","",""
"PCG","PG&E CORP","COM","69331C108","1,572","0.0%","29,619","",""
"TRQ","TURQUOISE HILL RES LTD","COM","900435108","1,526","0.0%","489,300","",""
"ADM","ARCHER DANIELS MIDLAND CO","COM","039483102","1,512","0.0%","31,903","",""
"PLD","PROLOGIS INC","COM","74340W103","1,487","0.0%","34,145","",""
"PSA","PUBLIC STORAGE","COM","74460D109","1,484","0.0%","7,527","",""
"CCO.TO","CAMECO CORP","COM","13321L108","1,481","0.0%","106,300","",""
"VTR","VENTAS INC","COM","92276F100","1,451","0.0%","19,876","",""
"META","FACEBOOK INC","CL A","30303M102","1,447","0.0%","17,600","",""
"HSY","HERSHEY CO","COM","427866108","1,410","0.0%","13,976","",""
"AMT","AMERICAN TOWER CORP NEW","COM","03027X100","1,385","0.0%","14,710","",""
"MDLZ","MONDELEZ INTL INC","CL A","609207105","1,368","0.0%","37,900","",""
"PPG","PPG INDS INC","COM","693506107","1,308","0.0%","5,800","",""
"WHR","WHIRLPOOL CORP","COM","963320106","1,206","0.0%","5,969","",""
"BRK-B","BERKSHIRE HATHAWAY INC DEL","CL B NEW","084670702","1,098","0.0%","7,606","",""
"AKAM","AKAMAI TECHNOLOGIES INC","COM","00971T101","1,087","0.0%","15,296","",""
"RCL","ROYAL CARIBBEAN CRUISES LTD","COM","V7780T103","1,064","0.0%","13,000","",""
"RHI","ROBERT HALF INTL INC","COM","770323103","1,056","0.0%","17,445","",""
"CF","CF INDS HLDGS INC","COM","125269100","988","0.0%","3,483","",""
"SPG","SIMON PPTY GROUP INC NEW","COM","828806109","986","0.0%","5,042","",""
"TAP","MOLSON COORS BREWING CO","CL B","60871R209","969","0.0%","13,021","",""
"VAR","VARIAN MED SYS INC","COM","92220P105","937","0.0%","9,961","",""
"JBHT","HUNT J B TRANS SVCS INC","COM","445658107","866","0.0%","10,137","",""
"INGR","INGREDION INC","COM","457187102","841","0.0%","10,809","",""
"DOW","DOW CHEM CO","COM","260543103","811","0.0%","16,895","",""
"ORCL","ORACLE CORP","COM","68389X105","765","0.0%","17,732","",""
"GRPN","GROUPON INC","COM CL A","399473107","725","0.0%","100,592","",""
"PM","PHILIP MORRIS INTL INC","COM","718172109","723","0.0%","9,600","",""
"ADP","AUTOMATIC DATA PROCESSING IN","COM","053015103","722","0.0%","8,426","",""
"WSM","WILLIAMS SONOMA INC","COM","969904101","722","0.0%","9,053","",""
"AMGN","AMGEN INC","COM","031162100","699","0.0%","4,373","",""
"NOV","NATIONAL OILWELL VARCO INC","COM","637071101","683","0.0%","13,665","",""
"LHX","HARRIS CORP DEL","COM","413875105","682","0.0%","8,654","",""
"NDAQ","NASDAQ OMX GROUP INC","COM","631103108","678","0.0%","13,300","",""
"LKQ","LKQ CORP","COM","501889208","673","0.0%","26,322","",""
"TRMB","TRIMBLE NAVIGATION LTD","COM","896239100","635","0.0%","25,190","",""
"JBL","JABIL CIRCUIT INC","COM","466313103","634","0.0%","27,119","",""
"MAN","MANPOWERGROUP INC","COM","56418H100","633","0.0%","7,348","",""
"CTAS","CINTAS CORP","COM","172908105","625","0.0%","7,659","",""
"MSGN","MADISON SQUARE GARDEN CO","CL A","55826P100","625","0.0%","7,378","",""
"MAS","MASCO CORP","COM","574599106","593","0.0%","22,201","",""
"CNP","CENTERPOINT ENERGY INC","COM","15189T107","585","0.0%","28,670","",""
"CAM","CAMERON INTERNATIONAL CORP","COM","13342B105","580","0.0%","12,865","",""
"BF-B","BROWN FORMAN CORP","CL B","115637209","577","0.0%","6,391","",""
"LLL","L-3 COMMUNICATIONS HLDGS INC","COM","502424104","528","0.0%","4,200","",""
"CSX","CSX CORP","COM","126408103","510","0.0%","15,405","",""
"RSG","REPUBLIC SVCS INC","COM","760759100","504","0.0%","12,435","",""
"SNI","SCRIPPS NETWORKS INTERACT IN","CL A COM","811065101","500","0.0%","7,294","",""
"STLD","STEEL DYNAMICS INC","COM","858119100","500","0.0%","24,854","",""
"AEO","AMERICAN EAGLE OUTFITTERS NE","COM","02553E106","495","0.0%","29,000","",""
"EAT","BRINKER INTL INC","COM","109641100","488","0.0%","7,924","",""
"PGR","PROGRESSIVE CORP OHIO","COM","743315103","475","0.0%","17,451","",""
"VAL","VALSPAR CORP","COM","920355104","468","0.0%","5,566","",""
"BG","BUNGE LIMITED","COM","G16962105","452","0.0%","5,491","",""
"RE","EVEREST RE GROUP LTD","COM","G3223R108","452","0.0%","2,600","",""
"CSL","CARLISLE COS INC","COM","142339100","445","0.0%","4,800","",""
"TECH","BIO TECHNE CORP","COM","09073M104","429","0.0%","4,282","",""
"AME","AMETEK INC NEW","COM","031100100","428","0.0%","8,140","",""
"GWR","GENESEE & WYO INC","CL A","371559105","424","0.0%","4,400","",""
"IFF","INTERNATIONAL FLAVORS&FRAGRA","COM","459506101","418","0.0%","3,563","",""
"AOL","AOL INC","COM","00184X105","408","0.0%","10,300","",""
"PAAS.TO","PAN AMERICAN SILVER CORP","COM","697900108","408","0.0%","46,577","",""
"STI","SUNTRUST BKS INC","COM","867914103","404","0.0%","9,828","",""
"CRL","CHARLES RIV LABS INTL INC","COM","159864107","373","0.0%","4,700","",""
"FICO","FAIR ISAAC CORP","COM","303250104","371","0.0%","4,182","",""
"COLM","COLUMBIA SPORTSWEAR CO","COM","198516106","344","0.0%","5,646","",""
"EFX","EQUIFAX INC","COM","294429105","341","0.0%","3,663","",""
"FDS","FACTSET RESH SYS INC","COM","303075105","334","0.0%","2,100","",""
"ANSS","ANSYS INC","COM","03662Q105","332","0.0%","3,761","",""
"JKHY","HENRY JACK & ASSOC INC","COM","426281101","329","0.0%","4,704","",""
"HBI","HANESBRANDS INC","COM","410345102","325","0.0%","9,700","",""
"NUAN","NUANCE COMMUNICATIONS INC","COM","67020Y100","324","0.0%","22,607","",""
"FITB","FIFTH THIRD BANCORP","COM","316773100","319","0.0%","16,900","",""
"FBIN","FORTUNE BRANDS HOME & SEC IN","COM","34964C106","317","0.0%","6,680","",""
"ALK","ALASKA AIR GROUP INC","COM","011659109","314","0.0%","4,750","",""
"UAL","UNITED CONTL HLDGS INC","COM","910047109","309","0.0%","4,600","",""
"MSM","MSC INDL DIRECT INC","CL A","553530106","308","0.0%","4,270","",""
"CIT","CIT GROUP INC","COM NEW","125581801","307","0.0%","6,800","",""
"FNF","FIDELITY NATIONAL FINANCIAL","FNF GROUP COM","31620R303","305","0.0%","8,300","",""
"MDP","MEREDITH CORP","COM","589433101","300","0.0%","5,380","",""
"DLX","DELUXE CORP","COM","248019101","293","0.0%","4,222","",""
"RF","REGIONS FINL CORP NEW","COM","7591EP100","280","0.0%","29,596","",""
"WLY","WILEY JOHN & SONS INC","CL A","968223206","278","0.0%","4,547","",""
"LNKD","LINKEDIN CORP","COM CL A","53578A108","275","0.0%","1,100","",""
"TNL","WYNDHAM WORLDWIDE CORP","COM","98310W108","271","0.0%","3,000","",""
"DNY","DONNELLEY R R & SONS CO","COM","257867101","267","0.0%","13,900","",""
"APH","AMPHENOL CORP NEW","CL A","032095101","262","0.0%","4,443","",""
"LEG","LEGGETT & PLATT INC","COM","524660107","247","0.0%","5,355","",""
"SNA","SNAP ON INC","COM","833034101","244","0.0%","1,658","",""
"PNRA","PANERA BREAD CO","CL A","69840W108","240","0.0%","1,500","",""
"NEU","NEWMARKET CORP","COM","651587107","239","0.0%","500","",""
"CYT","CYTEC INDS INC","COM","232820100","238","0.0%","4,400","",""
"RPM","RPM INTL INC","COM","749685103","236","0.0%","4,928","",""
"BAC","BANK AMER CORP","COM","060505104","235","0.0%","15,291","",""
"WLK","WESTLAKE CHEM CORP","COM","960413102","235","0.0%","3,270","",""
"NWL","NEWELL RUBBERMAID INC","COM","651229106","234","0.0%","6,000","",""
"CE","CELANESE CORP DEL","COM SER A","150870103","233","0.0%","4,176","",""
"EIX","EDISON INTL","COM","281020107","233","0.0%","3,737","",""
"PCH","POTLATCH CORP NEW","COM","737630103","232","0.0%","5,800","",""
"WCN","WASTE CONNECTIONS INC","COM","941053100","232","0.0%","4,816","",""
"LYB","LYONDELLBASELL INDUSTRIES N","SHS - A -","N53745100","231","0.0%","2,635","",""
"VRSK","VERISK ANALYTICS INC","CL A","92345Y106","227","0.0%","3,185","",""
"CLB","CORE LABORATORIES N V","COM","N22717107","226","0.0%","2,166","",""
"CBT","CABOT CORP","COM","127055101","225","0.0%","4,989","",""
"MLM","MARTIN MARIETTA MATLS INC","COM","573284106","222","0.0%","1,585","",""
"SPNX","SUPERIOR ENERGY SVCS INC","COM","868157108","219","0.0%","9,816","",""
"AMP","AMERIPRISE FINL INC","COM","03076C106","218","0.0%","1,666","",""
"BMS","BEMIS INC","COM","081437105","217","0.0%","4,690","",""
"OII","OCEANEERING INTL INC","COM","675232102","217","0.0%","4,031","",""
"SRCL","STERICYCLE INC","COM","858912108","216","0.0%","1,537","",""
"TW","TOWERS WATSON & CO","CL A","891894107","216","0.0%","1,635","",""
"SM","SM ENERGY CO","COM","78454L100","215","0.0%","4,157","",""
"FCS","FAIRCHILD SEMICONDUCTOR INTL","COM","303726103","211","0.0%","11,605","",""
"FLT","FLEETCOR TECHNOLOGIES INC","COM","339041105","211","0.0%","1,400","",""
"LVS","LAS VEGAS SANDS CORP","COM","517834107","209","0.0%","3,800","",""
"LII","LENNOX INTL INC","COM","526107107","209","0.0%","1,874","",""
"SWKS","SKYWORKS SOLUTIONS INC","COM","83088M102","206","0.0%","2,100","",""
"DNB","DUN & BRADSTREET CORP DEL NE","COM","26483E100","205","0.0%","1,600","",""
"PBI","PITNEY BOWES INC","COM","724479100","205","0.0%","8,800","",""
"RKT","ROCK-TENN CO","CL A","772739207","205","0.0%","3,182","",""
"TUP","TUPPERWARE BRANDS CORP","COM","899896104","203","0.0%","2,937","",""
"OAS","OASIS PETE INC NEW","COM","674215108","202","0.0%","14,200","",""
"AVY","AVERY DENNISON CORP","COM","053611109","201","0.0%","3,802","",""
"CXW","CORRECTIONS CORP AMER NEW","COM NEW","22025Y407","201","0.0%","4,996","",""
"ISIL","INTERSIL CORP","CL A","46069S109","184","0.0%","12,857","",""
"CY","CYPRESS SEMICONDUCTOR CORP","COM","232806109","171","0.0%","12,091","",""
"AVX","AVX CORP NEW","COM","002444107","151","0.0%","10,600","",""
"BRCD","BROCADE COMMUNICATIONS SYS I","COM NEW","111621306","127","0.0%","10,700","",""
